,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
103,Asian handicap +4.5 ,2.0,2.03,Over/Under +169.5 ,1.98,2.01,Baskonia,CSKA Moscow,"Thursday, 21 Jan  2016, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-cska-moscow-42zpEJ7J/
104,Asian handicap +6.5 ,2.06,1.93,Over/Under +157.5 ,2.01,1.93,Cedevita,Anadolu Efes,"Thursday, 21 Jan  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-anadolu-efes-8GjsfbGm/
105,Asian handicap -4.5 ,2.14,1.91,Over/Under +145.5 ,2.01,1.93,Lokomotiv Kuban,Panathinaikos,"Thursday, 21 Jan  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-panathinaikos-fXhgid06/
106,Asian handicap -7.5 ,2.04,1.91,Over/Under +146.5 ,2.0,1.98,Olympiakos,Bamberg,"Friday, 15 Jan  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-brose-bamberg-tfKpev1s/
107,Asian handicap -16.5 ,2.02,2.0,Over/Under +164.5 ,2.05,1.97,Real Madrid,Zalgiris Kaunas,"Friday, 15 Jan  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-zalgiris-kaunas-voYIaKhQ/
108,Asian handicap -8.5 ,2.05,1.96,Over/Under +152.5 ,2.05,1.91,Anadolu Efes,Darussafaka,"Friday, 15 Jan  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-darussafaka-tW1Iejze/
109,Asian handicap -6.5 ,2.02,2.02,Over/Under +167.5 ,2.05,1.92,Khimki M.,Baskonia,"Friday, 15 Jan  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-saski-baskonia-pOYE00wK/
110,Asian handicap -8.5 ,2.04,1.93,Over/Under +148.5 ,1.94,2.0,Unicaja,Cedevita,"Thursday, 14 Jan  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-cedevita-KM0MfAk1/
111,Asian handicap -8.5 ,2.12,1.91,Over/Under +148.5 ,2.08,1.94,Panathinaikos,Crvena zvezda mts,"Thursday, 14 Jan  2016, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-crvena-zvezda-mts-ld5QgU47/
112,Asian handicap -6.5 ,2.17,1.91,Over/Under +150.5 ,2.01,1.96,Fenerbahce,Lokomotiv Kuban,"Thursday, 14 Jan  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-lokomotiv-kuban-Sn4UhlKD/
113,Asian handicap -5.5 ,1.92,2.06,Over/Under +162.5 ,2.04,1.94,CSKA Moscow,Barcelona,"Thursday, 14 Jan  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-barcelona-WKUA1tOD/
114,Asian handicap -8.5 ,1.96,2.04,Over/Under +145.5 ,1.98,2.06,Panathinaikos,Unicaja,"Friday, 08 Jan  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-unicaja-6F4ogcEd/
115,Asian handicap -8 ,2.0,1.94,Over/Under +150.5 ,2.05,2.05,Bamberg,Zalgiris Kaunas,"Friday, 08 Jan  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-zalgiris-kaunas-GpnxGKL9/
116,Asian handicap +4 ,1.93,2.03,Over/Under +153.5 ,1.99,1.95,Crvena zvezda mts,Fenerbahce,"Friday, 08 Jan  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-fenerbahce-KIhTHtic/
117,Asian handicap -4.5 ,1.98,2.01,Over/Under +152.5 ,1.96,1.96,Lokomotiv Kuban,Anadolu Efes,"Friday, 08 Jan  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-anadolu-efes-b9iXG063/
118,Asian handicap -5.5 ,1.99,1.97,Over/Under +161.5 ,2.04,1.91,Barcelona,Khimki M.,"Thursday, 07 Jan  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-khimki-m-fyotFvyG/
119,Asian handicap -1.5 ,1.9,2.05,Over/Under +152.5 ,2.0,2.02,Baskonia,Olympiakos,"Thursday, 07 Jan  2016, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-olympiakos-piraeus-nX89cC5r/
120,Asian handicap -4.5 ,2.01,1.94,Over/Under +146.5 ,2.02,1.95,Darussafaka,Cedevita,"Thursday, 07 Jan  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-cedevita-hC0sfwaj/
121,Asian handicap -8.5 ,1.97,2.02,Over/Under +170 ,2.02,1.96,CSKA Moscow,Real Madrid,"Thursday, 07 Jan  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-real-madrid-b7CDdWKl/
122,Asian handicap -11.5 ,1.97,2.0,Over/Under +162.5 ,2.04,1.95,Real Madrid,Bamberg,"Wednesday, 30 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-brose-bamberg-AmBxeJqp/
123,Asian handicap -6.5 ,2.02,1.94,Over/Under +148.5 ,1.96,2.04,Fenerbahce,Panathinaikos,"Wednesday, 30 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-panathinaikos-QeXg3sx4/
124,Asian handicap +5 ,1.96,2.0,Over/Under +147.5 ,1.97,1.96,Cedevita,Lokomotiv Kuban,"Wednesday, 30 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-lokomotiv-kuban-WYXk4NMc/
125,Asian handicap +1.5 ,2.02,2.0,Over/Under +153.5 ,2.05,1.92,Zalgiris Kaunas,Baskonia,"Wednesday, 30 Dec  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-saski-baskonia-8vPAaayT/
126,Asian handicap -9.5 ,1.99,1.96,Over/Under +156.5 ,2.0,1.96,Anadolu Efes,Crvena zvezda mts,"Wednesday, 30 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-crvena-zvezda-mts-hrZo537i/
127,Asian handicap -7.5 ,2.02,1.94,Over/Under +147.5 ,1.92,2.07,Unicaja,Darussafaka,"Tuesday, 29 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-darussafaka-GQk3tKUj/
128,Asian handicap -2.5 ,1.91,2.06,Over/Under +147.5 ,1.97,2.0,Olympiakos,Barcelona,"Tuesday, 29 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-barcelona-0EP60uMM/
129,Asian handicap +4.5 ,2.08,1.98,Over/Under +168 ,2.05,1.93,Khimki M.,CSKA Moscow,"Tuesday, 29 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-cska-moscow-MNQ21L6G/
130,Asian handicap -9.5 ,1.94,2.0,Over/Under +152.5 ,1.96,2.0,Olimpia Milano,Limoges,"Friday, 18 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/milan-limoges-6ySj6488/
131,Asian handicap -4.5 ,1.92,2.07,Over/Under +151.5 ,1.95,1.97,Olympiakos,Anadolu Efes,"Friday, 18 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-anadolu-efes-vkQb4rwL/
132,Asian handicap +4.5 ,1.91,2.1,Over/Under +161 ,2.04,1.94,Unicaja,CSKA Moscow,"Friday, 18 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-cska-moscow-fHQlWCqS/
133,Asian handicap -4 ,1.99,1.97,Over/Under +154.5 ,2.05,1.93,Crvena zvezda mts,Bayern,"Friday, 18 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-bayern-UcBbuy4h/
134,Asian handicap -1.5 ,2.02,1.96,Over/Under +150.5 ,1.94,2.04,Zielona Gora,Pinar Karsiyaka,"Friday, 18 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zielona-gora-pinar-karsiyaka-voGCBK1o/
135,Asian handicap +3.5 ,2.08,2.02,Over/Under +148.5 ,2.02,2.09,Lokomotiv Kuban,Barcelona,"Friday, 18 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-barcelona-IyFGAvHi/
136,Asian handicap -20.5 ,1.95,2.07,Over/Under +160.5 ,2.0,1.93,Real Madrid,Strasbourg,"Thursday, 17 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-strasbourg-nZLgtHln/
137,Asian handicap -11 ,2.02,1.93,Over/Under +161.5 ,2.0,1.95,Baskonia,Cedevita,"Thursday, 17 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-cedevita-pSQf5ONE/
138,Asian handicap -10.5 ,2.04,1.96,Over/Under +160.5 ,2.07,1.91,Bamberg,Sassari,"Thursday, 17 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-sassari-CY6LQj7k/
139,Asian handicap +2.5 ,1.94,2.05,Over/Under +148.5 ,2.04,1.98,Darussafaka,Maccabi Tel Aviv,"Thursday, 17 Dec  2015, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-maccabi-tel-aviv-0b3HRWiq/
140,Asian handicap +1 ,2.08,1.88,Over/Under +147.5 ,2.0,2.0,Zalgiris Kaunas,Panathinaikos,"Thursday, 17 Dec  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-panathinaikos-004L9bWc/
141,Asian handicap -4.5 ,2.05,1.93,Over/Under +161 ,2.12,1.94,Khimki M.,Fenerbahce,"Thursday, 17 Dec  2015, 18:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-fenerbahce-8rNkscZu/
142,Asian handicap -9.5 ,1.94,2.0,Over/Under +154 ,1.98,1.96,Fenerbahce,Crvena zvezda mts,"Friday, 11 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-crvena-zvezda-mts-zehyOZYH/
143,Asian handicap -14.5 ,1.93,2.06,Over/Under +145.5 ,1.97,1.93,Panathinaikos,Zielona Gora,"Friday, 11 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-zielona-gora-CvSUnyPp/
144,Asian handicap +6.5 ,1.98,1.99,Over/Under +155.5 ,1.97,1.95,Strasbourg,Khimki M.,"Friday, 11 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/strasbourg-khimki-m-dAtpMD3U/
145,Asian handicap +5 ,1.95,1.98,Over/Under +164.5 ,2.06,1.91,Bayern,Real Madrid,"Friday, 11 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/bayern-real-madrid-IJstNglO/
146,Asian handicap -3 ,2.05,1.92,Over/Under +152.5 ,1.93,2.0,Cedevita,Olimpia Milano,"Friday, 11 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-milan-UJr8sLV7/
147,Asian handicap -14.5 ,1.96,2.03,Over/Under +161 ,2.11,1.91,CSKA Moscow,Darussafaka,"Friday, 11 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-darussafaka-niNtYYEF/
148,Asian handicap -15.5 ,1.91,2.11,Over/Under +150.5 ,2.01,1.93,Barcelona,Zalgiris Kaunas,"Thursday, 10 Dec  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-zalgiris-kaunas-zF4143fI/
149,Asian handicap +9.5 ,1.9,2.08,Over/Under +145.5 ,1.98,1.98,Limoges,Olympiakos,"Thursday, 10 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/limoges-olympiakos-piraeus-d6p0qs1e/
150,Asian handicap +6.5 ,2.04,1.99,Over/Under +156.5 ,2.01,1.91,Sassari,Unicaja,"Thursday, 10 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/sassari-unicaja-GQRpXhUL/
151,Asian handicap -4.5 ,2.01,1.97,Over/Under +154.5 ,2.12,1.91,Maccabi Tel Aviv,Bamberg,"Thursday, 10 Dec  2015, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/maccabi-tel-aviv-brose-bamberg-fHnKohqF/
152,Asian handicap -5.5 ,1.99,1.94,Over/Under +160.5 ,1.94,1.96,Anadolu Efes,Baskonia,"Thursday, 10 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-saski-baskonia-jTq4r1G1/
153,Asian handicap +4.5 ,1.93,2.04,Over/Under +147.5 ,2.02,1.98,Pinar Karsiyaka,Lokomotiv Kuban,"Thursday, 10 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/pinar-karsiyaka-lokomotiv-kuban-hjFd5quC/
154,Asian handicap +2.5 ,2.05,2.0,Over/Under +148.5 ,2.02,2.04,Panathinaikos,Barcelona,"Friday, 04 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-barcelona-6ZCp8oeg/
155,Asian handicap +1.5 ,1.94,2.06,Over/Under +152.5 ,2.01,1.96,Strasbourg,Bayern,"Friday, 04 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/strasbourg-bayern-4dyQQyka/
156,Asian handicap +4 ,2.0,1.95,Over/Under +155.5 ,2.04,1.95,Crvena zvezda mts,Khimki M.,"Friday, 04 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-khimki-m-rmzUPe45/
157,Asian handicap -1.5 ,2.02,2.0,Over/Under +147.5 ,1.91,2.05,Darussafaka,Unicaja,"Friday, 04 Dec  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-unicaja-QyZXZfp3/
158,Asian handicap -16.5 ,2.04,1.92,Over/Under +143.5 ,2.08,1.93,Lokomotiv Kuban,Zielona Gora,"Friday, 04 Dec  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-zielona-gora-pQBl75Aa/
159,Asian handicap -10 ,2.0,1.96,Over/Under +146.5 ,2.01,1.96,Olympiakos,Olimpia Milano,"Thursday, 03 Dec  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-milan-bV4PkqOR/
160,Asian handicap +5.5 ,1.97,2.02,Over/Under +159.5 ,2.06,1.98,Bamberg,CSKA Moscow,"Thursday, 03 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-cska-moscow-CYUTzyVd/
161,Asian handicap -5.5 ,2.0,1.93,Over/Under +161.5 ,1.93,2.01,Real Madrid,Fenerbahce,"Thursday, 03 Dec  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-fenerbahce-xAZXOFJB/
162,Asian handicap -14.5 ,1.95,2.0,Over/Under +155.5 ,2.0,1.94,Baskonia,Limoges,"Thursday, 03 Dec  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-limoges-r3tdpNok/
163,Asian handicap +3.5 ,1.91,2.08,Over/Under +154.5 ,1.97,1.97,Cedevita,Anadolu Efes,"Thursday, 03 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-anadolu-efes-0viio3Wr/
164,Asian handicap +2.5 ,1.91,2.14,Over/Under +157.5 ,2.15,1.91,Sassari,Maccabi Tel Aviv,"Thursday, 03 Dec  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/sassari-maccabi-tel-aviv-80OxZEa9/
165,Asian handicap -4.5 ,2.14,1.91,Over/Under +146.5 ,2.02,1.99,Zalgiris Kaunas,Pinar Karsiyaka,"Wednesday, 02 Dec  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-pinar-karsiyaka-vmBh6PP5/
166,Asian handicap -2.5 ,2.05,2.02,Over/Under +147.5 ,2.12,1.9,Darussafaka,Bamberg,"Friday, 27 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-brose-bamberg-bVtnCihd/
167,Asian handicap +9.5 ,1.92,1.99,Over/Under +155.5 ,2.06,2.0,Crvena zvezda mts,Real Madrid,"Friday, 27 Nov  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-real-madrid-8UsHScKn/
168,Asian handicap -22.5 ,2.04,1.97,Over/Under +167.5 ,2.02,1.93,CSKA Moscow,Sassari,"Friday, 27 Nov  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-sassari-KvrrDXxj/
169,Asian handicap +1.5 ,1.98,2.05,Over/Under +148.5 ,2.0,1.95,Pinar Karsiyaka,Panathinaikos,"Friday, 27 Nov  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/pinar-karsiyaka-panathinaikos-lbIu9Rum/
170,Asian handicap -8.5 ,1.94,2.07,Over/Under +145.5 ,2.09,1.93,Lokomotiv Kuban,Zalgiris Kaunas,"Friday, 27 Nov  2015, 17:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-zalgiris-kaunas-hSW9EmIP/
171,Asian handicap -4.5 ,1.98,1.94,Over/Under +154 ,2.01,1.96,Unicaja,Maccabi Tel Aviv,"Thursday, 26 Nov  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-maccabi-tel-aviv-hIBoEDNq/
172,Asian handicap +4.5 ,1.94,2.0,Over/Under +153.5 ,2.01,1.94,Olimpia Milano,Anadolu Efes,"Thursday, 26 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/milan-anadolu-efes-4fjMjP8L/
173,Asian handicap -2 ,1.94,1.98,Over/Under +151.5 ,1.98,1.95,Olympiakos,Baskonia,"Thursday, 26 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-saski-baskonia-Q3iIi5gF/
174,Asian handicap -2.5 ,1.92,2.1,Over/Under +149.5 ,1.99,1.99,Limoges,Cedevita,"Thursday, 26 Nov  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/limoges-cedevita-ru2Dhov9/
175,Asian handicap -14.5 ,2.0,1.95,Over/Under +149.5 ,1.98,2.07,Fenerbahce,Strasbourg,"Thursday, 26 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-strasbourg-E7rDTw5t/
176,Asian handicap +9.5 ,1.91,2.03,Over/Under +146.5 ,2.02,1.97,Zielona Gora,Barcelona,"Thursday, 26 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zielona-gora-barcelona-A7JyA7Qt/
177,Asian handicap -11.5 ,1.99,2.0,Over/Under +160.5 ,1.97,1.95,Khimki M.,Bayern,"Thursday, 26 Nov  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-bayern-nLtLRHZh/
178,Asian handicap +4.5 ,2.05,1.92,Over/Under +157.5 ,1.98,1.93,Sassari,Darussafaka,"Friday, 20 Nov  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/sassari-darussafaka-dnQFJZaM/
179,Asian handicap -5.5 ,2.04,1.96,Over/Under +149.5 ,1.98,1.96,Panathinaikos,Lokomotiv Kuban,"Friday, 20 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-lokomotiv-kuban-j9mQ6yaJ/
180,Asian handicap -2.5 ,1.91,2.12,Over/Under +153.5 ,2.0,1.97,Bamberg,Unicaja,"Friday, 20 Nov  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-unicaja-j9PJIgFS/
181,Asian handicap -13.5 ,2.0,2.06,Over/Under +151.5 ,1.93,1.98,Anadolu Efes,Limoges,"Friday, 20 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-limoges-xrBNVNWe/
182,Asian handicap -14 ,2.0,1.95,Over/Under +149.5 ,1.99,1.95,Barcelona,Pinar Karsiyaka,"Thursday, 19 Nov  2015, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-pinar-karsiyaka-CIlM7HqD/
183,Asian handicap +2.5 ,1.92,2.06,Over/Under +157.5 ,1.97,1.94,Bayern,Fenerbahce,"Thursday, 19 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/bayern-fenerbahce-djEbAG4I/
184,Asian handicap -4.5 ,1.98,2.0,Over/Under +146.5 ,2.08,1.91,Strasbourg,Crvena zvezda mts,"Thursday, 19 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/strasbourg-crvena-zvezda-mts-zsD29zKO/
185,Asian handicap -7.5 ,1.99,1.96,Over/Under +159.5 ,1.98,1.96,Baskonia,Olimpia Milano,"Thursday, 19 Nov  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-milan-GY9RUsn2/
186,Asian handicap +6.5 ,1.96,2.04,Over/Under +159.5 ,2.07,1.93,Maccabi Tel Aviv,CSKA Moscow,"Thursday, 19 Nov  2015, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/maccabi-tel-aviv-cska-moscow-0fmGnYT8/
187,Asian handicap +1.5 ,1.98,1.98,Over/Under +145.5 ,1.98,1.98,Cedevita,Olympiakos,"Thursday, 19 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-olympiakos-piraeus-Uyb9gRO2/
188,Asian handicap -8.5 ,2.11,1.91,Over/Under +144.5 ,2.07,1.93,Zalgiris Kaunas,Zielona Gora,"Thursday, 19 Nov  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-zielona-gora-fsE6FT2J/
189,Asian handicap -6.5 ,1.99,1.92,Over/Under +169.5 ,2.0,1.92,Real Madrid,Khimki M.,"Wednesday, 18 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-khimki-m-xnioYJdP/
190,Asian handicap -3.5 ,2.04,1.9,Over/Under +156.5 ,1.95,1.96,Fenerbahce,Khimki M.,"Friday, 13 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-khimki-m-SAQoDIKa/
191,Asian handicap -6.5 ,1.9,2.08,Over/Under +145.5 ,1.94,2.02,Panathinaikos,Zalgiris Kaunas,"Friday, 13 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-zalgiris-kaunas-MTe9AJaf/
192,Asian handicap +2.5 ,1.91,2.08,Over/Under +157.5 ,2.07,1.91,Sassari,Bamberg,"Friday, 13 Nov  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/sassari-brose-bamberg-rqMBKFpG/
193,Asian handicap +10.5 ,2.07,1.91,Over/Under +156.5 ,1.99,1.92,Strasbourg,Real Madrid,"Friday, 13 Nov  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/strasbourg-real-madrid-AZFjCxz6/
194,Asian handicap +3.5 ,2.06,1.91,Over/Under +157.5 ,1.95,2.0,Cedevita,Baskonia,"Friday, 13 Nov  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-saski-baskonia-lKgokCXG/
195,Asian handicap -8.5 ,1.93,1.97,Over/Under +147.5 ,2.03,1.9,Pinar Karsiyaka,Zielona Gora,"Friday, 13 Nov  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/pinar-karsiyaka-zielona-gora-rqpI8cU6/
196,Asian handicap -11.5 ,2.05,1.91,Over/Under +161.5 ,2.01,1.97,CSKA Moscow,Unicaja,"Friday, 13 Nov  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-unicaja-0KW6LeV9/
197,Asian handicap -9.5 ,2.07,1.93,Over/Under +149.5 ,2.01,1.96,Barcelona,Lokomotiv Kuban,"Thursday, 12 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-lokomotiv-kuban-4hoE9wF0/
198,Asian handicap -11.5 ,2.0,1.99,Over/Under +152.5 ,1.96,1.95,Bayern,Crvena zvezda mts,"Thursday, 12 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/bayern-crvena-zvezda-mts-lQEfBdkC/
199,Asian handicap +3.5 ,1.96,1.97,Over/Under +149.5 ,1.97,1.94,Limoges,Olimpia Milano,"Thursday, 12 Nov  2015, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/limoges-milan-K6GIW3Hk/
200,Asian handicap -6.5 ,2.06,1.95,Over/Under +152.5 ,2.02,1.93,Maccabi Tel Aviv,Darussafaka,"Thursday, 12 Nov  2015, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/maccabi-tel-aviv-darussafaka-M3lCmEE2/
201,Asian handicap -2.5 ,2.05,1.95,Over/Under +148.5 ,2.02,1.94,Anadolu Efes,Olympiakos,"Thursday, 12 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-olympiakos-piraeus-tGHEXq2q/
202,Asian handicap -11.5 ,2.02,2.0,Over/Under +156.5 ,2.02,2.01,Unicaja,Sassari,"Friday, 06 Nov  2015, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-sassari-MTX2MyG3/
203,Asian handicap +5.5 ,1.98,1.98,Over/Under +148.5 ,1.94,2.02,Crvena zvezda mts,Fenerbahce,"Friday, 06 Nov  2015, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-fenerbahce-E7MsEb5g/
204,Asian handicap +6.5 ,2.0,1.97,Over/Under +145.5 ,1.96,1.96,Zielona Gora,Panathinaikos,"Friday, 06 Nov  2015, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zielona-gora-panathinaikos-8Qi5Bapl/
205,Asian handicap +4.5 ,1.93,2.06,Over/Under +147.5 ,1.95,2.02,Zalgiris Kaunas,Barcelona,"Friday, 06 Nov  2015, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-barcelona-Cf6ZGLMQ/
206,Asian handicap -7.5 ,2.07,1.95,Over/Under +151.5 ,2.02,1.99,Lokomotiv Kuban,Pinar Karsiyaka,"Friday, 06 Nov  2015, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-pinar-karsiyaka-E3h1CuVs/
