,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
104,Asian handicap -10.5 ,1.91,2.05,Over/Under +147 ,1.98,1.98,Barcelona,Unicaja,"Thursday, 23 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-unicaja-SIWXOfJg/
105,Asian handicap -3.5 ,2.02,1.92,Over/Under +155.5 ,2.14,1.91,Bayern,Galatasaray,"Thursday, 23 Jan  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-galatasaray-UsTJi5Af/
106,Asian handicap -11.5 ,2.03,1.98,Over/Under +145.5 ,1.99,1.95,Maccabi Tel Aviv,Partizan,"Thursday, 23 Jan  2014, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-partizan-dUUBgRur/
107,Asian handicap -5.5 ,1.98,2.04,Over/Under +148.5 ,1.94,2.04,Fenerbahce,Panathinaikos,"Thursday, 23 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-panathinaikos-KhTPQGls/
108,Asian handicap +3.5 ,1.93,2.06,Over/Under +149.5 ,2.08,1.91,CSKA Moscow,Real Madrid,"Thursday, 23 Jan  2014, 18:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-real-madrid-zLTFhoel/
109,Asian handicap -10 ,1.96,1.98,Over/Under +142 ,1.99,1.93,Panathinaikos,Anadolu Efes,"Friday, 17 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-anadolu-efes-8Ea78ZYC/
110,Asian handicap +6.5 ,1.96,1.98,Over/Under +140.5 ,1.96,1.99,Partizan,CSKA Moscow,"Friday, 17 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-cska-moscow-xpluamIK/
111,Asian handicap -4.5 ,2.01,1.96,Over/Under +150.5 ,1.99,1.96,Olimpia Milano,Baskonia,"Friday, 17 Jan  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-saski-baskonia-n5bB7glJ/
112,Asian handicap +4.5 ,2.09,1.96,Over/Under +153.5 ,2.14,1.96,Unicaja,Fenerbahce,"Friday, 17 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-fenerbahce-QkA29FJ6/
113,Asian handicap -3.5 ,2.05,2.03,Over/Under +148.5 ,2.24,2.02,Galatasaray,Lokomotiv Kuban,"Thursday, 16 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-lokomotiv-kuban-rXikxQA7/
114,Asian handicap -3.5 ,1.92,2.03,Over/Under +150.5 ,2.22,2.05,Olympiakos,Barcelona,"Thursday, 16 Jan  2014, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-barcelona-zLigWxRJ/
115,Asian handicap +6.5 ,2.13,1.98,Over/Under +152.5 ,2.14,1.91,Zalgiris Kaunas,Maccabi Tel Aviv,"Thursday, 16 Jan  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-maccabi-tel-aviv-pxWX09m8/
116,Asian handicap -16.5 ,2.04,1.98,Over/Under +163.5 ,2.04,1.93,Real Madrid,Bayern,"Wednesday, 15 Jan  2014, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-bayern-rNly0T2E/
117,Asian handicap -19 ,1.99,2.0,Over/Under +153.5 ,2.06,1.94,Real Madrid,Galatasaray,"Friday, 10 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-galatasaray-vZPKoXrc/
118,Asian handicap +1.5 ,1.91,2.03,Over/Under +148.5 ,2.04,1.99,Baskonia,Panathinaikos,"Friday, 10 Jan  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-panathinaikos-xGbnDcKs/
119,Asian handicap -2.5 ,1.92,2.04,Over/Under +144.5 ,1.99,1.98,Anadolu Efes,Unicaja,"Friday, 10 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-unicaja-YsheBykf/
120,Asian handicap -16.5 ,1.91,2.08,Over/Under +146.5 ,1.95,2.04,CSKA Moscow,Zalgiris Kaunas,"Friday, 10 Jan  2014, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-zalgiris-kaunas-U3rUO9yp/
121,Asian handicap +4.5 ,2.08,2.02,Over/Under +152.5 ,1.96,1.98,Olimpia Milano,Olympiakos,"Thursday, 09 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-olympiakos-piraeus-figiCHZm/
122,Asian handicap -8.5 ,2.0,1.98,Over/Under +151.5 ,2.05,1.99,Bayern,Partizan,"Thursday, 09 Jan  2014, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-partizan-QVywNm6d/
123,Asian handicap -4.5 ,2.05,1.94,Over/Under +147.5 ,2.14,1.91,Maccabi Tel Aviv,Lokomotiv Kuban,"Thursday, 09 Jan  2014, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-lokomotiv-kuban-CSXYNTjj/
124,Asian handicap -4 ,2.0,1.97,Over/Under +155.5 ,2.0,2.02,Fenerbahce,Barcelona,"Thursday, 09 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-barcelona-S4iaAe40/
125,Asian handicap -3.5 ,2.1,1.91,Over/Under +156.5 ,2.04,1.9,Olympiakos,Fenerbahce,"Friday, 03 Jan  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-fenerbahce-St9CJasE/
126,Asian handicap -2 ,2.1,2.0,Over/Under +155.5 ,1.98,1.99,Zalgiris Kaunas,Bayern,"Friday, 03 Jan  2014, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-bayern-dGkwuSQl/
127,Asian handicap +4.5 ,2.03,2.02,Over/Under +143.5 ,1.96,2.0,Lokomotiv Kuban,CSKA Moscow,"Friday, 03 Jan  2014, 15:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-cska-moscow-4tgow6e1/
128,Asian handicap -12 ,2.0,1.94,Over/Under +146.5 ,1.96,1.99,Barcelona,Anadolu Efes,"Thursday, 02 Jan  2014, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-anadolu-efes-QyVTfG4D/
129,Asian handicap -7.5 ,1.97,1.97,Over/Under +143.5 ,1.99,1.96,Panathinaikos,Olimpia Milano,"Thursday, 02 Jan  2014, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-milan-tpDGIJdK/
130,Asian handicap -2.5 ,1.93,2.05,Over/Under +144.5 ,1.96,1.99,Galatasaray,Maccabi Tel Aviv,"Thursday, 02 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-maccabi-tel-aviv-Ei0Yu8Br/
131,Asian handicap +12.5 ,1.97,1.97,Over/Under +146.5 ,1.92,2.06,Partizan,Real Madrid,"Thursday, 02 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-real-madrid-z7lsvnte/
132,Asian handicap -5 ,1.96,1.98,Over/Under +154.5 ,2.02,2.06,Unicaja,Baskonia,"Thursday, 02 Jan  2014, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-saski-baskonia-z7CKHwCQ/
133,Asian handicap +5 ,2.0,1.97,Over/Under +150.5 ,2.03,1.98,Strasbourg,Olimpia Milano,"Friday, 20 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/strasbourg-milan-EelNIuSt/
134,Asian handicap -4.5 ,1.98,2.07,Over/Under +153.5 ,2.04,1.97,Baskonia,Lokomotiv Kuban,"Friday, 20 Dec  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-lokomotiv-kuban-8rwjCeBO/
135,Asian handicap -6.5 ,1.95,2.08,Over/Under +155.5 ,2.1,1.96,Bayern,Galatasaray,"Friday, 20 Dec  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-galatasaray-n9nVGJdg/
136,Asian handicap -4 ,2.0,1.95,Over/Under +156.5 ,1.97,2.01,Rytas,Crvena zvezda mts,"Friday, 20 Dec  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-crvena-zvezda-mts-GxjFcGJA/
137,Asian handicap -16.5 ,2.08,1.93,Over/Under +156 ,2.08,1.92,Barcelona,Budivelnyk,"Thursday, 19 Dec  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-budivelnyk-ppn1cXXq/
138,Asian handicap +6.5 ,2.03,1.98,Over/Under +154.5 ,2.2,1.93,Nanterre,Fenerbahce,"Thursday, 19 Dec  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nanterre-fenerbahce-v7o5dimj/
139,Asian handicap -1.5 ,2.08,1.96,Over/Under +142.5 ,1.96,1.95,Siena,Unicaja,"Thursday, 19 Dec  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/siena-unicaja-0CjZFwCa/
140,Asian handicap -6.5 ,2.0,1.94,Over/Under +148.5 ,1.97,1.97,Panathinaikos,Maccabi Tel Aviv,"Thursday, 19 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-maccabi-tel-aviv-UivnDydI/
141,Asian handicap +5.5 ,2.08,2.04,Over/Under +139 ,2.14,1.97,Partizan,CSKA Moscow,"Thursday, 19 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-cska-moscow-ry0Z1DPS/
142,Asian handicap -5.5 ,1.94,2.14,Over/Under +152.5 ,2.03,1.99,Bamberg,Zalgiris Kaunas,"Thursday, 19 Dec  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/brose-bamberg-zalgiris-kaunas-hnmRHasm/
143,Asian handicap +6 ,1.93,2.01,Over/Under +152.5 ,2.04,1.94,Anadolu Efes,Real Madrid,"Thursday, 19 Dec  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-real-madrid-2wKE5Arf/
144,Asian handicap +5.5 ,1.93,2.1,Over/Under +155.5 ,2.09,1.9,Zielona Gora,Olympiakos,"Thursday, 19 Dec  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zielona-gora-olympiakos-piraeus-rytvFcR5/
145,Asian handicap -24 ,2.18,1.9,Over/Under +157.5 ,1.98,1.96,Real Madrid,Strasbourg,"Friday, 13 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-strasbourg-ITE97Hei/
146,Asian handicap -6.5 ,1.99,1.96,Over/Under +153.5 ,2.0,1.97,Olimpia Milano,Bamberg,"Friday, 13 Dec  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-brose-bamberg-6kkelfeT/
147,Asian handicap -7.5 ,1.95,2.16,Over/Under +145.5 ,1.99,1.91,Galatasaray,Zielona Gora,"Friday, 13 Dec  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-zielona-gora-dKDD6yBc/
148,Asian handicap -2.5 ,1.96,2.11,Over/Under +150 ,1.98,1.99,Budivelnyk,Nanterre,"Friday, 13 Dec  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/budivelnyk-nanterre-bPomjGQG/
149,Asian handicap -3.5 ,1.97,1.99,Over/Under +147.5 ,1.91,2.07,Lokomotiv Kuban,Panathinaikos,"Friday, 13 Dec  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-panathinaikos-Qa5U2gAM/
150,Asian handicap -11 ,2.0,1.96,,,,Fenerbahce,Partizan,"Thursday, 12 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-partizan-hnoikztN/
151,Asian handicap -11.5 ,2.04,1.97,Over/Under +154 ,1.97,1.98,Maccabi Tel Aviv,Rytas,"Thursday, 12 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-bc-rytas-YD0Abd44/
152,Asian handicap -5.5 ,1.96,2.0,Over/Under +156.5 ,2.02,1.93,Unicaja,Bayern,"Thursday, 12 Dec  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-bayern-vq3I5eQ3/
153,Asian handicap -7.5 ,2.03,2.0,Over/Under +147.5 ,1.99,1.97,Olympiakos,Siena,"Thursday, 12 Dec  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-siena-hn7M4FuA/
154,Asian handicap -1 ,1.9,2.15,Over/Under +153.5 ,1.97,1.97,Crvena zvezda mts,Baskonia,"Thursday, 12 Dec  2013, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/crvena-zvezda-mts-saski-baskonia-n96Q3ZfG/
155,Asian handicap -1.5 ,1.97,2.05,Over/Under +150.5 ,1.97,1.97,Zalgiris Kaunas,Anadolu Efes,"Thursday, 12 Dec  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-anadolu-efes-jNQRrYIj/
156,Asian handicap -5.5 ,1.91,2.08,Over/Under +143.5 ,2.1,1.96,CSKA Moscow,Barcelona,"Thursday, 12 Dec  2013, 18:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-barcelona-KYnqidBA/
157,Asian handicap -9.5 ,2.01,2.04,Over/Under +149 ,1.99,1.95,Panathinaikos,Crvena zvezda mts,"Friday, 06 Dec  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-crvena-zvezda-mts-O6gzgItb/
158,Asian handicap -9.5 ,2.02,1.97,Over/Under +153.5 ,1.97,1.97,Baskonia,Rytas,"Friday, 06 Dec  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-bc-rytas-Mwc6axkb/
159,Asian handicap +9 ,1.94,2.09,Over/Under +144.5 ,2.12,1.91,Nanterre,Barcelona,"Friday, 06 Dec  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nanterre-barcelona-hjLvAeaa/
160,Asian handicap -9.5 ,2.0,1.97,Over/Under +152.5 ,1.99,1.95,Anadolu Efes,Bamberg,"Friday, 06 Dec  2013, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-brose-bamberg-IgdIBTi1/
161,Asian handicap -5.5 ,2.0,1.99,Over/Under +148.5 ,1.92,2.0,CSKA Moscow,Fenerbahce,"Friday, 06 Dec  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-fenerbahce-6gPr9FE5/
162,Asian handicap +1.5 ,1.94,2.04,Over/Under +155.5 ,2.12,1.91,Bayern,Olympiakos,"Thursday, 05 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-olympiakos-piraeus-UqfWgbRi/
163,Asian handicap +11 ,1.96,2.05,Over/Under +156.5 ,2.04,1.97,Olimpia Milano,Real Madrid,"Thursday, 05 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-real-madrid-bB6EyHBN/
164,Asian handicap -5.5 ,1.99,1.97,Over/Under +143.5 ,1.97,2.04,Partizan,Budivelnyk,"Thursday, 05 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-budivelnyk-lIEm8ZTB/
165,Asian handicap +1.5 ,2.0,1.97,Over/Under +151.5 ,1.97,1.97,Strasbourg,Zalgiris Kaunas,"Thursday, 05 Dec  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/strasbourg-zalgiris-kaunas-SpBIzyRT/
166,Asian handicap -5.5 ,1.98,1.99,Over/Under +148.5 ,1.98,1.98,Maccabi Tel Aviv,Lokomotiv Kuban,"Thursday, 05 Dec  2013, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-lokomotiv-kuban-2chvhxd4/
167,Asian handicap +2.5 ,1.99,1.97,Over/Under +143.5 ,1.97,2.02,Galatasaray,Unicaja,"Thursday, 05 Dec  2013, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-unicaja-WbyTfvCo/
168,Asian handicap -9.5 ,1.97,2.06,Over/Under +150 ,1.97,2.01,Siena,Zielona Gora,"Thursday, 05 Dec  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/siena-zielona-gora-UgcpWfZp/
169,Asian handicap -4.5 ,2.0,1.97,Over/Under +152.5 ,2.04,1.95,Barcelona,Fenerbahce,"Friday, 29 Nov  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-fenerbahce-bXBnSZJi/
170,Asian handicap +1 ,1.97,2.04,Over/Under +149.5 ,1.99,1.98,Baskonia,Panathinaikos,"Friday, 29 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/saski-baskonia-panathinaikos-CxspXL1l/
171,Asian handicap -3 ,2.08,2.0,Over/Under +155.5 ,1.97,1.97,Siena,Bayern,"Friday, 29 Nov  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/siena-bayern-bZxtY1nr/
172,Asian handicap -11.5 ,2.0,1.99,Over/Under +150.5 ,1.91,2.09,Anadolu Efes,Strasbourg,"Friday, 29 Nov  2013, 20:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/anadolu-efes-strasbourg-Sp31upf8/
173,Asian handicap -3.5 ,1.96,2.0,Over/Under +156 ,1.9,2.04,Zalgiris Kaunas,Olimpia Milano,"Friday, 29 Nov  2013, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-milan-CdRiPX3A/
174,Asian handicap +9.5 ,1.93,2.02,Over/Under +147 ,2.02,2.0,Budivelnyk,CSKA Moscow,"Friday, 29 Nov  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/budivelnyk-cska-moscow-hfBjRgZc/
175,Asian handicap -4.5 ,2.0,2.05,Over/Under +140.5 ,1.96,2.04,Nanterre,Partizan,"Thursday, 28 Nov  2013, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nanterre-partizan-pU7rTF4o/
176,Asian handicap +14 ,1.95,1.99,Over/Under +159 ,2.02,1.98,Bamberg,Real Madrid,"Thursday, 28 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/brose-bamberg-real-madrid-WpAfQDl4/
177,Asian handicap -8.5 ,1.97,2.03,Over/Under +146.5 ,2.03,1.93,Olympiakos,Galatasaray,"Thursday, 28 Nov  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-galatasaray-6y25v49E/
178,Asian handicap +2 ,2.05,1.93,Over/Under +153.5 ,1.97,1.97,Crvena zvezda mts,Maccabi Tel Aviv,"Thursday, 28 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/crvena-zvezda-mts-maccabi-tel-aviv-bTLzBypg/
179,Asian handicap +5.5 ,1.99,1.98,Over/Under +149 ,1.99,2.0,Zielona Gora,Unicaja,"Thursday, 28 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zielona-gora-unicaja-hh0DxrvR/
180,Asian handicap +1 ,1.96,2.0,Over/Under +146.5 ,1.97,1.97,Rytas,Lokomotiv Kuban,"Thursday, 28 Nov  2013, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bc-rytas-lokomotiv-kuban-SGc20IZi/
181,Asian handicap -4 ,1.97,2.03,Over/Under +152.5 ,1.91,2.14,Olimpia Milano,Anadolu Efes,"Friday, 22 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-anadolu-efes-hdz1c3c3/
182,Asian handicap -21.5 ,1.99,1.99,Over/Under +160.5 ,1.97,2.04,Real Madrid,Zalgiris Kaunas,"Friday, 22 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-zalgiris-kaunas-zLP5dNC9/
183,Asian handicap +1.5 ,1.97,1.93,Over/Under +152.5 ,2.03,1.9,Strasbourg,Bamberg,"Friday, 22 Nov  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/strasbourg-brose-bamberg-lO7vt2SS/
184,Asian handicap -17.5 ,1.99,2.1,Over/Under +160 ,1.99,1.97,Fenerbahce,Budivelnyk,"Friday, 22 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-budivelnyk-GA9WsOcG/
185,Asian handicap +1.5 ,2.11,1.94,Over/Under +147.5 ,1.91,2.03,Unicaja,Olympiakos,"Friday, 22 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-olympiakos-piraeus-zHJN2Jjt/
186,Asian handicap -7 ,2.03,1.95,Over/Under +149.5 ,2.01,1.99,Lokomotiv Kuban,Crvena zvezda mts,"Friday, 22 Nov  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-crvena-zvezda-mts-Q5Cz0Hza/
187,Asian handicap -8 ,1.97,2.0,Over/Under +154.5 ,1.97,1.98,Maccabi Tel Aviv,Baskonia,"Thursday, 21 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-saski-baskonia-rsNV0cLh/
188,Asian handicap +7.5 ,2.0,1.99,Over/Under +142 ,1.97,2.02,Partizan,Barcelona,"Thursday, 21 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-barcelona-bZERr4rA/
189,Asian handicap -13.5 ,1.96,1.99,Over/Under +147.5 ,1.97,2.0,Panathinaikos,Rytas,"Thursday, 21 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/panathinaikos-bc-rytas-lQbb1bKo/
190,Asian handicap -13.5 ,2.04,1.94,Over/Under +161.5 ,2.0,1.98,Bayern,Zielona Gora,"Thursday, 21 Nov  2013, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-zielona-gora-Y7Xe7arP/
191,Asian handicap -5.5 ,2.05,1.97,Over/Under +147.5 ,1.97,1.97,Galatasaray,Siena,"Thursday, 21 Nov  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-siena-UwJR1w6n/
192,Asian handicap -17.5 ,1.97,2.02,Over/Under +140.5 ,1.91,2.04,CSKA Moscow,Nanterre,"Thursday, 21 Nov  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-nanterre-f18zsrDM/
193,Asian handicap -10 ,2.11,1.98,Over/Under +151.5 ,1.95,2.02,Olimpia Milano,Strasbourg,"Friday, 15 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/milan-strasbourg-tbr1SrbT/
194,Asian handicap -7 ,1.95,2.01,Over/Under +148.5 ,1.97,2.0,Crvena zvezda mts,Rytas,"Friday, 15 Nov  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/crvena-zvezda-mts-bc-rytas-C8FFxFso/
195,Asian handicap +2.5 ,2.02,1.97,Over/Under +154 ,1.91,2.07,Galatasaray,Bayern,"Friday, 15 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/galatasaray-bayern-CtZWMMLj/
196,Asian handicap -18.5 ,2.12,1.9,Over/Under +152.5 ,1.98,1.97,Olympiakos,Zielona Gora,"Friday, 15 Nov  2013, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/olympiakos-piraeus-zielona-gora-YkzTN26p/
197,Asian handicap -14.5 ,1.94,2.03,Over/Under +140 ,2.02,2.0,CSKA Moscow,Partizan,"Friday, 15 Nov  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/cska-moscow-partizan-YRitX6qb/
198,Asian handicap +9 ,1.94,2.14,Over/Under +150.5 ,1.98,2.06,Budivelnyk,Barcelona,"Thursday, 14 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/budivelnyk-barcelona-65LqYnUi/
199,Asian handicap -8.5 ,2.01,1.91,Over/Under +148 ,1.99,1.97,Unicaja,Siena,"Thursday, 14 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/unicaja-siena-EoDFo6bi/
200,Asian handicap -4 ,1.94,2.05,Over/Under +149.5 ,2.02,1.97,Maccabi Tel Aviv,Panathinaikos,"Thursday, 14 Nov  2013, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/maccabi-tel-aviv-panathinaikos-KrGNqpT3/
201,Asian handicap -15.5 ,2.04,2.05,Over/Under +150.5 ,2.04,1.96,Fenerbahce,Nanterre,"Thursday, 14 Nov  2013, 20:15",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/fenerbahce-nanterre-CIjpWQb4/
202,Asian handicap -5.5 ,2.04,2.0,Over/Under +150 ,2.06,1.99,Zalgiris Kaunas,Bamberg,"Thursday, 14 Nov  2013, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/zalgiris-kaunas-brose-bamberg-6ujlVpEA/
203,Asian handicap -6 ,1.98,2.02,Over/Under +150.5 ,1.98,1.92,Lokomotiv Kuban,Baskonia,"Thursday, 14 Nov  2013, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/lokomotiv-kuban-saski-baskonia-QLGJpQDc/
204,Asian handicap -15.5 ,1.91,2.05,Over/Under +156.5 ,2.08,1.97,Real Madrid,Anadolu Efes,"Wednesday, 13 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/real-madrid-anadolu-efes-27qcTOrN/
205,Asian handicap -3.5 ,2.04,2.02,Over/Under +142 ,2.0,1.94,Barcelona,CSKA Moscow,"Friday, 08 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/barcelona-cska-moscow-rgDav0Fi/
206,Asian handicap -3.5 ,2.0,1.94,Over/Under +149.5 ,2.06,1.91,Nanterre,Budivelnyk,"Friday, 08 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/nanterre-budivelnyk-vqoiUFip/
207,Asian handicap +5.5 ,2.13,1.91,Over/Under +145.5 ,2.02,1.96,Partizan,Fenerbahce,"Friday, 08 Nov  2013, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/partizan-fenerbahce-IZqeTZ6j/
208,Asian handicap +6.5 ,2.01,1.95,Over/Under +150.5 ,2.0,1.99,Siena,Olympiakos,"Friday, 08 Nov  2013, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/siena-olympiakos-piraeus-CMQXjnIt/
209,Asian handicap -4 ,1.99,2.06,Over/Under +154.5 ,1.9,2.07,Bayern,Unicaja,"Friday, 08 Nov  2013, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2013-2014/bayern-unicaja-ADv6eS9P/
