,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
0,Asian handicap -5.5 ,2.02,2.0,Over/Under +196.5 ,2.1,1.91,San Antonio Spurs,Miami Heat,"Monday, 16 Jun  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-67Upolsm/
1,Asian handicap -5 ,2.12,2.0,Over/Under +196 ,1.97,2.03,Miami Heat,San Antonio Spurs,"Friday, 13 Jun  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-san-antonio-spurs-pS6gVAwC/
2,Asian handicap -4.5 ,1.99,2.06,Over/Under +197 ,1.98,1.97,Miami Heat,San Antonio Spurs,"Wednesday, 11 Jun  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-san-antonio-spurs-nsljWjO5/
3,Asian handicap -4.5 ,1.97,2.04,Over/Under +198.5 ,2.02,1.98,San Antonio Spurs,Miami Heat,"Monday, 09 Jun  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-hKlnXW8a/
4,Asian handicap -5.5 ,2.02,1.98,Over/Under +198.5 ,2.04,1.98,San Antonio Spurs,Miami Heat,"Friday, 06 Jun  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-miami-heat-ETkrYCgg/
5,Asian handicap -3.5 ,1.95,2.03,Over/Under +206.5 ,2.02,1.97,Oklahoma City Thunder,San Antonio Spurs,"Sunday, 01 Jun  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-san-antonio-spurs-YZP8rmvp/
6,Asian handicap -8 ,2.12,1.98,Over/Under +182.5 ,1.95,2.03,Miami Heat,Indiana Pacers,"Saturday, 31 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-indiana-pacers-EwgzqPwA/
7,Asian handicap -5 ,2.06,1.95,Over/Under +206.5 ,2.02,1.95,San Antonio Spurs,Oklahoma City Thunder,"Friday, 30 May  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-oklahoma-city-thunder-AZa338xF/
8,Asian handicap +1 ,2.14,1.91,Over/Under +183.5 ,2.02,1.99,Indiana Pacers,Miami Heat,"Thursday, 29 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-miami-heat-ImXlqVSG/
9,Asian handicap -2.5 ,1.95,2.1,Over/Under +207.5 ,2.04,1.94,Oklahoma City Thunder,San Antonio Spurs,"Wednesday, 28 May  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-san-antonio-spurs-QcbokZ16/
10,Asian handicap -6.5 ,1.92,2.06,Over/Under +182.5 ,1.97,1.98,Miami Heat,Indiana Pacers,"Tuesday, 27 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-indiana-pacers-nXUxgH2s/
11,Asian handicap -2.5 ,2.06,1.98,Over/Under +208.5 ,1.98,2.0,Oklahoma City Thunder,San Antonio Spurs,"Monday, 26 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-san-antonio-spurs-n7asjFn0/
12,Asian handicap -6 ,2.0,2.0,Over/Under +182.5 ,1.98,2.08,Miami Heat,Indiana Pacers,"Sunday, 25 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-indiana-pacers-ze29AqYE/
13,Asian handicap -5.5 ,1.92,2.12,Over/Under +210 ,1.94,2.02,San Antonio Spurs,Oklahoma City Thunder,"Thursday, 22 May  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-oklahoma-city-thunder-KpTpieXg/
14,Asian handicap +2 ,1.93,2.1,Over/Under +184.5 ,1.98,2.0,Indiana Pacers,Miami Heat,"Wednesday, 21 May  2014, 03:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-miami-heat-hWC4BPI8/
15,Asian handicap -6 ,2.12,1.95,Over/Under +209 ,1.94,2.0,San Antonio Spurs,Oklahoma City Thunder,"Tuesday, 20 May  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-oklahoma-city-thunder-tfUthyIm/
16,Asian handicap +2 ,2.14,1.97,Over/Under +182.5 ,1.93,1.99,Indiana Pacers,Miami Heat,"Sunday, 18 May  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-miami-heat-EuE0C532/
17,Asian handicap -4.5 ,1.95,2.0,Over/Under +212.5 ,2.0,1.94,Los Angeles Clippers,Oklahoma City Thunder,"Friday, 16 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-oklahoma-city-thunder-dxaQra7B/
18,Asian handicap -4.5 ,1.91,2.07,Over/Under +180.5 ,2.0,1.96,Washington Wizards,Indiana Pacers,"Friday, 16 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-indiana-pacers-8KhcfFA9/
19,Asian handicap -8.5 ,1.99,2.04,Over/Under +208.5 ,2.06,1.91,San Antonio Spurs,Portland Trail Blazers,"Thursday, 15 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-portland-trail-blazers-GMkDkmVH/
20,Asian handicap -7 ,2.0,2.0,Over/Under +189 ,1.97,2.0,Miami Heat,Brooklyn Nets,"Thursday, 15 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-brooklyn-nets-biM9z7vB/
21,Asian handicap -5.5 ,2.0,1.98,Over/Under +213.5 ,2.02,1.95,Oklahoma City Thunder,Los Angeles Clippers,"Wednesday, 14 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-los-angeles-clippers-lY8dydFF/
22,Asian handicap -5.5 ,2.0,2.0,Over/Under +181.5 ,1.96,1.96,Indiana Pacers,Washington Wizards,"Wednesday, 14 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-washington-wizards-n7c4ASAa/
23,Asian handicap +4.5 ,2.06,1.98,Over/Under +211 ,1.98,1.99,Portland Trail Blazers,San Antonio Spurs,"Tuesday, 13 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-san-antonio-spurs-vwxe8XFG/
24,Asian handicap +2 ,2.02,2.06,Over/Under +187 ,1.91,2.02,Brooklyn Nets,Miami Heat,"Tuesday, 13 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-miami-heat-CAIoCFGi/
25,Asian handicap -3.5 ,2.05,2.02,Over/Under +179.5 ,2.05,1.95,Washington Wizards,Indiana Pacers,"Monday, 12 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-indiana-pacers-h8EdRIOu/
26,Asian handicap -5 ,1.97,2.05,Over/Under +213.5 ,2.08,1.93,Los Angeles Clippers,Oklahoma City Thunder,"Sunday, 11 May  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-oklahoma-city-thunder-tA0WGP6k/
27,Asian handicap -1 ,1.91,2.1,Over/Under +208 ,2.05,1.95,Portland Trail Blazers,San Antonio Spurs,"Sunday, 11 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-san-antonio-spurs-QZXj9D0A/
28,Asian handicap +1.5 ,2.06,1.96,Over/Under +188 ,1.95,1.95,Brooklyn Nets,Miami Heat,"Sunday, 11 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-miami-heat-YJJsDe1o/
29,Asian handicap -4.5 ,1.98,2.0,Over/Under +213.5 ,2.08,1.95,Los Angeles Clippers,Oklahoma City Thunder,"Saturday, 10 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-oklahoma-city-thunder-S6dSH5iq/
30,Asian handicap -5 ,1.98,1.97,Over/Under +183.5 ,2.04,1.97,Washington Wizards,Indiana Pacers,"Saturday, 10 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-indiana-pacers-Spmj6ZhU/
31,Asian handicap -6.5 ,1.98,2.02,Over/Under +208 ,1.97,1.98,San Antonio Spurs,Portland Trail Blazers,"Friday, 09 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-portland-trail-blazers-WCYnAgo4/
32,Asian handicap -7 ,1.96,2.05,Over/Under +191.5 ,1.95,2.04,Miami Heat,Brooklyn Nets,"Friday, 09 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-brooklyn-nets-KGValCOp/
33,Asian handicap -5 ,2.0,1.99,Over/Under +214.5 ,2.03,1.95,Oklahoma City Thunder,Los Angeles Clippers,"Thursday, 08 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-los-angeles-clippers-n9rbZXMG/
34,Asian handicap -4.5 ,2.12,1.92,Over/Under +187 ,1.99,1.97,Indiana Pacers,Washington Wizards,"Thursday, 08 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-washington-wizards-Esqn7FwO/
35,Asian handicap -6.5 ,2.02,2.0,Over/Under +206.5 ,2.04,1.97,San Antonio Spurs,Portland Trail Blazers,"Wednesday, 07 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-portland-trail-blazers-hMZrBZVc/
36,Asian handicap -8 ,1.97,2.08,Over/Under +192.5 ,1.97,2.02,Miami Heat,Brooklyn Nets,"Wednesday, 07 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-brooklyn-nets-revYhhGT/
37,Asian handicap -5.5 ,1.93,2.04,Over/Under +212.5 ,2.14,1.92,Oklahoma City Thunder,Los Angeles Clippers,"Tuesday, 06 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-los-angeles-clippers-8IqfzE7A/
38,Asian handicap -4 ,2.08,1.95,Over/Under +183.5 ,1.96,2.08,Indiana Pacers,Washington Wizards,"Tuesday, 06 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-washington-wizards-KKqr8eOH/
39,Asian handicap -7 ,2.02,2.04,Over/Under +197.5 ,2.0,2.2,San Antonio Spurs,Dallas Mavericks,"Sunday, 04 May  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-dallas-mavericks-ro5oQa9M/
40,Asian handicap -3 ,1.94,2.04,Over/Under +188.5 ,2.12,1.91,Toronto Raptors,Brooklyn Nets,"Sunday, 04 May  2014, 20:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-brooklyn-nets-E5DUTsAc/
41,Asian handicap -7.5 ,1.92,2.05,Over/Under +206.5 ,2.14,1.91,Los Angeles Clippers,Golden State Warriors,"Sunday, 04 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-golden-state-warriors-M5JHzOOC/
42,Asian handicap -9.5 ,1.95,1.99,Over/Under +185 ,2.1,1.98,Oklahoma City Thunder,Memphis Grizzlies,"Sunday, 04 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-memphis-grizzlies-UBjmPZJq/
43,Asian handicap -6.5 ,1.96,2.02,Over/Under +184.5 ,1.95,2.0,Indiana Pacers,Atlanta Hawks,"Sunday, 04 May  2014, 00:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-atlanta-hawks-WzksGdsT/
44,Asian handicap -4 ,1.98,2.05,Over/Under +212 ,1.98,2.0,Portland Trail Blazers,Houston Rockets,"Saturday, 03 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-houston-rockets-0rmDTKzk/
45,Asian handicap +3 ,1.98,2.1,Over/Under +197 ,2.06,1.94,Dallas Mavericks,San Antonio Spurs,"Saturday, 03 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-san-antonio-spurs-vcjamJhC/
46,Asian handicap -4.5 ,2.04,1.93,Over/Under +192 ,2.06,1.91,Brooklyn Nets,Toronto Raptors,"Saturday, 03 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-toronto-raptors-INJZvcx4/
47,Asian handicap +1 ,2.04,1.95,Over/Under +210.5 ,1.99,1.95,Golden State Warriors,Los Angeles Clippers,"Friday, 02 May  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-los-angeles-clippers-8AVEE0Ob/
48,Asian handicap +2.5 ,2.02,2.0,Over/Under +185 ,1.98,1.97,Memphis Grizzlies,Oklahoma City Thunder,"Friday, 02 May  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-oklahoma-city-thunder-4EbrP4lB/
49,Asian handicap -1.5 ,2.03,2.05,Over/Under +188 ,1.97,1.97,Atlanta Hawks,Indiana Pacers,"Friday, 02 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-indiana-pacers-CIUtLbi8/
50,Asian handicap -4.5 ,2.0,1.96,Over/Under +214.5 ,2.05,2.02,Houston Rockets,Portland Trail Blazers,"Thursday, 01 May  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-portland-trail-blazers-SG7DpluF/
51,Asian handicap -3 ,1.96,2.01,Over/Under +189 ,2.05,1.95,Toronto Raptors,Brooklyn Nets,"Thursday, 01 May  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-brooklyn-nets-lbU9oU9M/
52,Asian handicap -6.5 ,1.99,2.0,Over/Under +197.5 ,1.92,2.04,San Antonio Spurs,Dallas Mavericks,"Thursday, 01 May  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-dallas-mavericks-KtFXOEJR/
53,Asian handicap -7 ,1.99,2.02,Over/Under +208.5 ,1.98,1.99,Los Angeles Clippers,Golden State Warriors,"Wednesday, 30 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-golden-state-warriors-E3Ks71Qp/
54,Asian handicap -7.5 ,1.97,2.04,Over/Under +186.5 ,2.0,2.08,Oklahoma City Thunder,Memphis Grizzlies,"Wednesday, 30 Apr  2014, 04:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-memphis-grizzlies-pMeYRsoD/
55,Asian handicap -3.5 ,2.0,1.96,Over/Under +183.5 ,2.02,1.99,Chicago Bulls,Washington Wizards,"Wednesday, 30 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-washington-wizards-jJU7Te4N/
56,Asian handicap +4.5 ,1.98,1.97,Over/Under +200 ,1.95,2.0,Dallas Mavericks,San Antonio Spurs,"Tuesday, 29 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-san-antonio-spurs-SO1HTpyF/
57,Asian handicap -7 ,2.02,1.95,Over/Under +186.5 ,1.94,2.04,Indiana Pacers,Atlanta Hawks,"Tuesday, 29 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-atlanta-hawks-hCp7R8Ij/
58,Asian handicap +7.5 ,1.97,2.02,Over/Under +187.5 ,1.95,1.99,Charlotte Hornets,Miami Heat,"Tuesday, 29 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-miami-heat-fB39V662/
59,Asian handicap -3.5 ,2.05,2.0,Over/Under +214 ,2.1,1.95,Portland Trail Blazers,Houston Rockets,"Monday, 28 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-houston-rockets-xYTpCI5s/
60,Asian handicap -4 ,1.99,2.05,Over/Under +193 ,1.96,1.98,Brooklyn Nets,Toronto Raptors,"Monday, 28 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-toronto-raptors-Y12DUQL8/
61,Asian handicap +2 ,2.02,1.96,Over/Under +209.5 ,2.05,1.93,Golden State Warriors,Los Angeles Clippers,"Sunday, 27 Apr  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-los-angeles-clippers-bmIgAdzf/
62,Asian handicap -2 ,1.96,1.98,Over/Under +183.5 ,2.1,1.97,Washington Wizards,Chicago Bulls,"Sunday, 27 Apr  2014, 20:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-chicago-bulls-IgKQ6NT1/
63,Asian handicap +3 ,1.93,2.08,Over/Under +188 ,1.98,1.98,Memphis Grizzlies,Oklahoma City Thunder,"Sunday, 27 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-oklahoma-city-thunder-KdJkBxLm/
64,Asian handicap +4.5 ,1.98,2.04,Over/Under +187.5 ,1.97,1.98,Charlotte Hornets,Miami Heat,"Sunday, 27 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/charlotte-hornets-miami-heat-EwTzH7i9/
65,Asian handicap +3.5 ,1.93,2.08,Over/Under +200 ,2.0,1.95,Dallas Mavericks,San Antonio Spurs,"Saturday, 26 Apr  2014, 23:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/dallas-mavericks-san-antonio-spurs-n5trFoML/
66,Asian handicap +2.5 ,2.02,1.98,Over/Under +188.5 ,1.97,1.98,Atlanta Hawks,Indiana Pacers,"Saturday, 26 Apr  2014, 21:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-indiana-pacers-v3LM73Ee/
67,Asian handicap -2.5 ,1.97,2.02,Over/Under +214.5 ,2.02,2.0,Portland Trail Blazers,Houston Rockets,"Saturday, 26 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-houston-rockets-QeunE5yS/
68,Asian handicap -2.5 ,2.01,1.98,Over/Under +180.5 ,1.98,1.98,Washington Wizards,Chicago Bulls,"Saturday, 26 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/washington-wizards-chicago-bulls-WEwWHmx3/
69,Asian handicap -5 ,1.94,2.04,Over/Under +191 ,1.98,1.98,Brooklyn Nets,Toronto Raptors,"Saturday, 26 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/brooklyn-nets-toronto-raptors-hURvGR6F/
70,Asian handicap +2.5 ,1.93,2.11,Over/Under +212 ,2.1,1.97,Golden State Warriors,Los Angeles Clippers,"Friday, 25 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/golden-state-warriors-los-angeles-clippers-ptMI8qak/
71,Asian handicap +2.5 ,1.97,2.02,Over/Under +190.5 ,1.94,2.0,Memphis Grizzlies,Oklahoma City Thunder,"Friday, 25 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-oklahoma-city-thunder-WxIE9Pqq/
72,Asian handicap +2.5 ,2.07,1.98,Over/Under +186.5 ,2.04,1.96,Atlanta Hawks,Indiana Pacers,"Friday, 25 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/atlanta-hawks-indiana-pacers-IBZRITMd/
73,Asian handicap -6.5 ,2.04,1.96,Over/Under +214.5 ,2.05,1.91,Houston Rockets,Portland Trail Blazers,"Thursday, 24 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-portland-trail-blazers-8thyd6Fq/
74,Asian handicap -7.5 ,2.02,1.97,Over/Under +200.5 ,2.02,1.92,San Antonio Spurs,Dallas Mavericks,"Thursday, 24 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-dallas-mavericks-6X590n7S/
75,Asian handicap -9.5 ,2.08,1.93,Over/Under +187.5 ,2.05,1.98,Miami Heat,Charlotte Hornets,"Thursday, 24 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-charlotte-hornets-0z3128xG/
76,Asian handicap -5 ,1.97,2.0,Over/Under +180.5 ,2.08,1.99,Chicago Bulls,Washington Wizards,"Wednesday, 23 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-washington-wizards-IBDd3lN9/
77,Asian handicap -4.5 ,2.08,1.91,Over/Under +190.5 ,2.0,1.93,Toronto Raptors,Brooklyn Nets,"Wednesday, 23 Apr  2014, 02:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-brooklyn-nets-CA651SiM/
78,Asian handicap -7.5 ,1.98,2.0,Over/Under +186.5 ,1.98,1.98,Indiana Pacers,Atlanta Hawks,"Wednesday, 23 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-atlanta-hawks-vLEh4U73/
79,Asian handicap -8 ,1.97,1.99,Over/Under +212.5 ,2.08,1.95,Los Angeles Clippers,Golden State Warriors,"Tuesday, 22 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-golden-state-warriors-48opfppd/
80,Asian handicap -7 ,1.97,2.01,Over/Under +190.5 ,1.96,2.0,Oklahoma City Thunder,Memphis Grizzlies,"Tuesday, 22 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-memphis-grizzlies-QHnteQUk/
81,Asian handicap -5.5 ,2.04,2.05,Over/Under +215.5 ,2.0,1.95,Houston Rockets,Portland Trail Blazers,"Monday, 21 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/houston-rockets-portland-trail-blazers-SMp4cbZj/
82,Asian handicap -4.5 ,2.04,1.98,Over/Under +178.5 ,1.99,1.95,Chicago Bulls,Washington Wizards,"Monday, 21 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/chicago-bulls-washington-wizards-xxvX4tsH/
83,Asian handicap -10 ,2.05,1.96,Over/Under +185.5 ,2.04,1.94,Miami Heat,Charlotte Hornets,"Sunday, 20 Apr  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-charlotte-hornets-ImeU30dN/
84,Asian handicap -9.5 ,1.98,2.02,Over/Under +203.5 ,1.96,2.03,San Antonio Spurs,Dallas Mavericks,"Sunday, 20 Apr  2014, 20:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-dallas-mavericks-EJt0bvKp/
85,Asian handicap -7.5 ,2.06,1.93,Over/Under +189.5 ,2.03,1.93,Oklahoma City Thunder,Memphis Grizzlies,"Sunday, 20 Apr  2014, 04:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-memphis-grizzlies-WfBp6jwi/
86,Asian handicap -7.5 ,2.12,1.91,Over/Under +185.5 ,1.99,1.99,Indiana Pacers,Atlanta Hawks,"Sunday, 20 Apr  2014, 02:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/indiana-pacers-atlanta-hawks-bouT5MRA/
87,Asian handicap -7.5 ,2.04,1.96,Over/Under +211 ,2.08,1.95,Los Angeles Clippers,Golden State Warriors,"Saturday, 19 Apr  2014, 22:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/los-angeles-clippers-golden-state-warriors-AoAl5Ahc/
88,Asian handicap -3.5 ,2.04,1.98,Over/Under +192.5 ,2.04,2.0,Toronto Raptors,Brooklyn Nets,"Saturday, 19 Apr  2014, 19:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/toronto-raptors-brooklyn-nets-dvfY2KBT/
89,Asian handicap -8.5 ,2.0,2.01,Over/Under +208.5 ,2.16,1.91,Denver Nuggets,Golden State Warriors,"Thursday, 17 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/denver-nuggets-golden-state-warriors-ALIdkw5Q/
90,Asian handicap -3.5 ,1.96,2.05,Over/Under +207 ,2.16,1.97,Portland Trail Blazers,Los Angeles Clippers,"Thursday, 17 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/portland-trail-blazers-los-angeles-clippers-x8KliazE/
91,Asian handicap +2.5 ,2.0,1.98,Over/Under +206.5 ,2.12,1.91,Sacramento Kings,Phoenix Suns,"Thursday, 17 Apr  2014, 05:30",https://www.oddsportal.com/basketball/usa/nba-2013-2014/sacramento-kings-phoenix-suns-GbJhjJkK/
92,Asian handicap +7.5 ,1.91,2.02,Over/Under +197.5 ,2.06,1.96,Boston Celtics,Washington Wizards,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/boston-celtics-washington-wizards-8zNdWcbl/
93,Asian handicap -8 ,2.01,1.96,Over/Under +198.5 ,1.98,2.03,Cleveland Cavaliers,Brooklyn Nets,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/cleveland-cavaliers-brooklyn-nets-42G5UyT0/
94,Asian handicap -3 ,1.98,1.98,Over/Under +190.5 ,2.0,1.99,Memphis Grizzlies,Dallas Mavericks,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/memphis-grizzlies-dallas-mavericks-lQ8HjEn6/
95,Asian handicap -5.5 ,2.05,1.95,Over/Under +207 ,2.07,1.98,Miami Heat,Philadelphia 76ers,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/miami-heat-philadelphia-76ers-bPF9Ter7/
96,Asian handicap -3.5 ,1.95,2.06,Over/Under +205 ,1.98,1.99,Milwaukee Bucks,Atlanta Hawks,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/milwaukee-bucks-atlanta-hawks-IiPEvMj8/
97,Asian handicap +6 ,2.01,1.95,Over/Under +198.5 ,1.96,1.96,New York Knicks,Toronto Raptors,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-york-knicks-toronto-raptors-WCjd8iB5/
98,Asian handicap -14 ,2.02,2.0,Over/Under +213 ,1.91,2.01,Oklahoma City Thunder,Detroit Pistons,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/oklahoma-city-thunder-detroit-pistons-xhWQyKzR/
99,Asian handicap -8.5 ,2.03,1.98,Over/Under +217 ,2.02,2.0,San Antonio Spurs,Los Angeles Lakers,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/san-antonio-spurs-los-angeles-lakers-UqOhXwqr/
100,Asian handicap -11.5 ,2.0,1.96,Over/Under +210.5 ,2.02,1.96,Minnesota Timberwolves,Utah Jazz,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/minnesota-timberwolves-utah-jazz-GxrIwt6E/
101,Asian handicap -3 ,1.95,2.04,Over/Under +209.5 ,2.02,2.02,New Orleans Pelicans,Houston Rockets,"Thursday, 17 Apr  2014, 03:00",https://www.oddsportal.com/basketball/usa/nba-2013-2014/new-orleans-pelicans-houston-rockets-b1XMx0LK/
