,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
0,Asian handicap +3.5 ,2.08,1.94,Over/Under +193.5 ,2.02,1.99,Cleveland Cavaliers,Golden State Warriors,"Wednesday, 17 Jun  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-OnFTycKc/
1,Asian handicap -9.5 ,2.08,1.98,Over/Under +194.5 ,2.03,2.03,Golden State Warriors,Cleveland Cavaliers,"Monday, 15 Jun  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-A9nRJomL/
2,Asian handicap +4 ,1.96,2.05,Over/Under +194.5 ,1.98,1.97,Cleveland Cavaliers,Golden State Warriors,"Friday, 12 Jun  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-2qD9vjqr/
3,Asian handicap +2 ,1.99,2.02,Over/Under +194.5 ,1.99,1.97,Cleveland Cavaliers,Golden State Warriors,"Wednesday, 10 Jun  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-golden-state-warriors-p4QsqWzR/
4,Asian handicap -7.5 ,2.01,1.98,Over/Under +199.5 ,1.97,2.03,Golden State Warriors,Cleveland Cavaliers,"Monday, 08 Jun  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-YTMwpCLK/
5,Asian handicap -5.5 ,2.09,1.96,Over/Under +203.5 ,2.04,1.94,Golden State Warriors,Cleveland Cavaliers,"Friday, 05 Jun  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-cleveland-cavaliers-j5XYph6E/
6,Asian handicap -9.5 ,2.0,2.0,Over/Under +217.5 ,1.98,1.96,Golden State Warriors,Houston Rockets,"Thursday, 28 May  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-houston-rockets-l4iIpVW5/
7,Asian handicap -7.5 ,1.92,2.08,Over/Under +195.5 ,2.0,1.96,Cleveland Cavaliers,Atlanta Hawks,"Wednesday, 27 May  2015, 03:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-atlanta-hawks-reYd2UaN/
8,Asian handicap +4.5 ,2.06,1.96,Over/Under +214 ,1.98,2.0,Houston Rockets,Golden State Warriors,"Tuesday, 26 May  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-golden-state-warriors-bBt46Jkc/
9,Asian handicap -8 ,1.99,2.0,Over/Under +190 ,2.07,1.91,Cleveland Cavaliers,Atlanta Hawks,"Monday, 25 May  2015, 03:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-atlanta-hawks-UiUh3ApH/
10,Asian handicap -1.5 ,1.97,1.99,Over/Under +216.5 ,2.01,1.95,Houston Rockets,Golden State Warriors,"Sunday, 24 May  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-golden-state-warriors-p8hMszDd/
11,Asian handicap -3 ,2.12,1.93,Over/Under +193.5 ,2.03,2.01,Atlanta Hawks,Cleveland Cavaliers,"Saturday, 23 May  2015, 03:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-cleveland-cavaliers-zVUl4jVA/
12,Asian handicap -9.5 ,2.05,1.96,Over/Under +219.5 ,1.94,2.0,Golden State Warriors,Houston Rockets,"Friday, 22 May  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-houston-rockets-6HgIrGcj/
13,Asian handicap -2 ,2.09,1.94,Over/Under +199.5 ,2.04,1.97,Atlanta Hawks,Cleveland Cavaliers,"Thursday, 21 May  2015, 03:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-cleveland-cavaliers-dvWp5WF4/
14,Asian handicap -10.5 ,2.0,1.95,Over/Under +219.5 ,2.01,1.95,Golden State Warriors,Houston Rockets,"Wednesday, 20 May  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-houston-rockets-ltaDqdrp/
15,Asian handicap +2.5 ,2.01,1.93,Over/Under +219.5 ,1.95,1.99,Houston Rockets,Los Angeles Clippers,"Sunday, 17 May  2015, 22:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-los-angeles-clippers-6Jrjihl8/
16,Asian handicap +5 ,1.97,2.06,Over/Under +193.5 ,1.95,2.04,Memphis Grizzlies,Golden State Warriors,"Saturday, 16 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-golden-state-warriors-vwrsT40B/
17,Asian handicap -2.5 ,1.99,1.98,Over/Under +197 ,1.99,2.02,Washington Wizards,Atlanta Hawks,"Saturday, 16 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-atlanta-hawks-dfnMXSot/
18,Asian handicap -8.5 ,1.98,1.99,Over/Under +219.5 ,2.05,1.93,Los Angeles Clippers,Houston Rockets,"Friday, 15 May  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-houston-rockets-2ueaCvWF/
19,Asian handicap -2 ,2.12,1.94,Over/Under +192.5 ,1.97,1.97,Chicago Bulls,Cleveland Cavaliers,"Friday, 15 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-cleveland-cavaliers-KQAEbk9O/
20,Asian handicap -10 ,2.07,1.96,Over/Under +197.5 ,1.98,1.96,Golden State Warriors,Memphis Grizzlies,"Thursday, 14 May  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-memphis-grizzlies-l6KyA0N7/
21,Asian handicap -7 ,2.07,2.0,Over/Under +200 ,2.07,1.94,Atlanta Hawks,Washington Wizards,"Thursday, 14 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-washington-wizards-ru2jb3Oe/
22,Asian handicap +3 ,2.0,1.96,Over/Under +218.5 ,2.06,1.93,Houston Rockets,Los Angeles Clippers,"Wednesday, 13 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-los-angeles-clippers-fw8oK3cS/
23,Asian handicap -5.5 ,1.98,1.96,Over/Under +190.5 ,2.0,1.99,Cleveland Cavaliers,Chicago Bulls,"Wednesday, 13 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-chicago-bulls-0tE39nqA/
24,Asian handicap +4 ,2.01,1.96,Over/Under +196 ,2.0,1.95,Memphis Grizzlies,Golden State Warriors,"Tuesday, 12 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-golden-state-warriors-d2zT1TOj/
25,Asian handicap +4.5 ,1.92,2.04,Over/Under +198 ,2.03,1.98,Washington Wizards,Atlanta Hawks,"Tuesday, 12 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-atlanta-hawks-EXg9DVWH/
26,Asian handicap -6.5 ,2.02,1.96,Over/Under +217.5 ,1.95,2.0,Los Angeles Clippers,Houston Rockets,"Monday, 11 May  2015, 03:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-houston-rockets-dUb2V3h3/
27,Asian handicap +3 ,2.02,2.0,Over/Under +194 ,2.0,1.95,Chicago Bulls,Cleveland Cavaliers,"Sunday, 10 May  2015, 22:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-cleveland-cavaliers-A7alhmW5/
28,Asian handicap +4.5 ,2.04,1.96,Over/Under +196 ,2.07,1.96,Memphis Grizzlies,Golden State Warriors,"Sunday, 10 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-golden-state-warriors-xIgd7k1T/
29,Asian handicap +4.5 ,2.03,2.07,Over/Under +196.5 ,2.02,1.97,Washington Wizards,Atlanta Hawks,"Sunday, 10 May  2015, 00:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-atlanta-hawks-0Uk5EBHB/
30,Asian handicap -6.5 ,1.93,2.0,Over/Under +215.5 ,2.0,1.95,Los Angeles Clippers,Houston Rockets,"Saturday, 09 May  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-houston-rockets-Iw0bWqwc/
31,Asian handicap -2.5 ,2.06,1.96,Over/Under +195 ,1.94,1.98,Chicago Bulls,Cleveland Cavaliers,"Saturday, 09 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-cleveland-cavaliers-Gp0pgTGa/
32,Asian handicap -7.5 ,2.08,1.95,Over/Under +214.5 ,1.93,1.98,Houston Rockets,Los Angeles Clippers,"Thursday, 07 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-los-angeles-clippers-4zCG700d/
33,Asian handicap -5.5 ,2.07,1.93,Over/Under +194.5 ,1.95,1.98,Cleveland Cavaliers,Chicago Bulls,"Thursday, 07 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-chicago-bulls-xf1tf91g/
34,Asian handicap -10 ,2.02,1.98,Over/Under +197.5 ,2.07,1.97,Golden State Warriors,Memphis Grizzlies,"Wednesday, 06 May  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-memphis-grizzlies-bRfh8VoN/
35,Asian handicap -8.5 ,2.06,1.94,Over/Under +199 ,2.0,1.96,Atlanta Hawks,Washington Wizards,"Wednesday, 06 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-washington-wizards-I500Fi25/
36,Asian handicap -8 ,1.95,2.08,Over/Under +211.5 ,2.08,1.95,Houston Rockets,Los Angeles Clippers,"Tuesday, 05 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-los-angeles-clippers-h08C8toj/
37,Asian handicap -4.5 ,2.01,1.94,Over/Under +195.5 ,1.97,2.0,Cleveland Cavaliers,Chicago Bulls,"Tuesday, 05 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-chicago-bulls-KI6yeknm/
38,Asian handicap -10.5 ,2.1,1.97,Over/Under +196 ,2.04,1.99,Golden State Warriors,Memphis Grizzlies,"Sunday, 03 May  2015, 22:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-memphis-grizzlies-44el9BWG/
39,Asian handicap -5.5 ,2.05,1.95,Over/Under +198 ,1.94,2.05,Atlanta Hawks,Washington Wizards,"Sunday, 03 May  2015, 20:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-washington-wizards-vF1dGXna/
40,Asian handicap -3 ,1.95,2.06,Over/Under +204 ,2.0,1.98,Los Angeles Clippers,San Antonio Spurs,"Sunday, 03 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-san-antonio-spurs-QiF0gxBr/
41,Asian handicap +4.5 ,1.92,2.03,Over/Under +198.5 ,2.0,1.98,Brooklyn Nets,Atlanta Hawks,"Saturday, 02 May  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-atlanta-hawks-xnPS7vP6/
42,Asian handicap -5.5 ,2.04,1.96,Over/Under +206.5 ,2.0,1.97,San Antonio Spurs,Los Angeles Clippers,"Friday, 01 May  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-los-angeles-clippers-O2FZCU0Q/
43,Asian handicap +3.5 ,1.96,2.03,Over/Under +188.5 ,2.03,1.97,Milwaukee Bucks,Chicago Bulls,"Friday, 01 May  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-chicago-bulls-AaNz6IgJ/
44,Asian handicap -6 ,2.02,1.95,Over/Under +189.5 ,2.0,1.99,Memphis Grizzlies,Portland Trail Blazers,"Thursday, 30 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-portland-trail-blazers-r9c8O5LL/
45,Asian handicap -9 ,1.95,2.02,Over/Under +200 ,1.93,2.1,Atlanta Hawks,Brooklyn Nets,"Thursday, 30 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-brooklyn-nets-jsPkp8Zq/
46,Asian handicap -2.5 ,1.97,1.98,Over/Under +203 ,2.02,1.96,Los Angeles Clippers,San Antonio Spurs,"Wednesday, 29 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-san-antonio-spurs-8GfJMdEo/
47,Asian handicap -8 ,2.02,2.02,Over/Under +221.5 ,1.98,2.07,Houston Rockets,Dallas Mavericks,"Wednesday, 29 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-dallas-mavericks-jDaE5ng0/
48,Asian handicap -4 ,1.95,1.99,Over/Under +192.5 ,2.09,1.93,Portland Trail Blazers,Memphis Grizzlies,"Tuesday, 28 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-memphis-grizzlies-xAaP5VLP/
49,Asian handicap -8 ,2.02,2.0,Over/Under +189.5 ,1.98,1.98,Chicago Bulls,Milwaukee Bucks,"Tuesday, 28 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-milwaukee-bucks-21APdoJk/
50,Asian handicap +5.5 ,2.12,1.93,Over/Under +198.5 ,1.97,2.04,Brooklyn Nets,Atlanta Hawks,"Tuesday, 28 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-atlanta-hawks-YDzyyEHR/
51,Asian handicap +2.5 ,1.92,2.03,Over/Under +219.5 ,1.97,2.06,Dallas Mavericks,Houston Rockets,"Monday, 27 Apr  2015, 04:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-houston-rockets-llJUqla6/
52,Asian handicap -6 ,2.04,1.95,Over/Under +197.5 ,2.02,2.02,Washington Wizards,Toronto Raptors,"Monday, 27 Apr  2015, 01:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-toronto-raptors-GWUAUBfe/
53,Asian handicap -6.5 ,1.97,2.1,Over/Under +202.5 ,1.98,1.97,San Antonio Spurs,Los Angeles Clippers,"Sunday, 26 Apr  2015, 22:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-los-angeles-clippers-K8RDmWas/
54,Asian handicap +7.5 ,2.14,1.96,Over/Under +201.5 ,2.11,1.96,Boston Celtics,Cleveland Cavaliers,"Sunday, 26 Apr  2015, 20:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-cleveland-cavaliers-lAf5dRrC/
55,Asian handicap -3.5 ,1.98,1.98,Over/Under +189.5 ,1.97,2.01,Portland Trail Blazers,Memphis Grizzlies,"Sunday, 26 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/portland-trail-blazers-memphis-grizzlies-bJ0L6B6J/
56,Asian handicap +6.5 ,1.96,2.04,Over/Under +207.5 ,2.05,1.94,New Orleans Pelicans,Golden State Warriors,"Sunday, 26 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-golden-state-warriors-Ei2haTbg/
57,Asian handicap +3.5 ,1.91,2.04,Over/Under +190 ,1.99,1.97,Milwaukee Bucks,Chicago Bulls,"Sunday, 26 Apr  2015, 00:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-chicago-bulls-rPsOwGX8/
58,Asian handicap +3.5 ,2.0,2.02,Over/Under +199 ,1.98,2.02,Brooklyn Nets,Atlanta Hawks,"Saturday, 25 Apr  2015, 22:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-atlanta-hawks-4vWWyf2L/
59,Asian handicap -5 ,1.96,2.0,Over/Under +203.5 ,2.0,1.94,San Antonio Spurs,Los Angeles Clippers,"Saturday, 25 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/san-antonio-spurs-los-angeles-clippers-Olpo5bVE/
60,Asian handicap -4.5 ,2.08,1.96,Over/Under +195 ,2.05,1.96,Washington Wizards,Toronto Raptors,"Saturday, 25 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/washington-wizards-toronto-raptors-IoC7Viuk/
61,Asian handicap +1 ,2.04,2.02,Over/Under +216.5 ,1.95,1.98,Dallas Mavericks,Houston Rockets,"Saturday, 25 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-houston-rockets-AcKQpUq0/
62,Asian handicap +5.5 ,1.98,2.01,Over/Under +203 ,1.97,1.96,New Orleans Pelicans,Golden State Warriors,"Friday, 24 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-golden-state-warriors-KU2l09qm/
63,Asian handicap +2.5 ,2.0,1.97,Over/Under +187.5 ,2.0,2.04,Milwaukee Bucks,Chicago Bulls,"Friday, 24 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-chicago-bulls-ULwKvdI2/
64,Asian handicap +5 ,1.95,2.07,Over/Under +206.5 ,1.94,2.19,Boston Celtics,Cleveland Cavaliers,"Friday, 24 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-cleveland-cavaliers-AJe1c7T5/
65,Asian handicap -2 ,2.04,1.98,Over/Under +206.5 ,2.03,1.97,Los Angeles Clippers,San Antonio Spurs,"Thursday, 23 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-san-antonio-spurs-URps6vG8/
66,Asian handicap -6 ,1.96,2.0,Over/Under +191.5 ,2.02,1.96,Memphis Grizzlies,Portland Trail Blazers,"Thursday, 23 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-portland-trail-blazers-pGCwrSTI/
67,Asian handicap -9.5 ,1.95,2.02,Over/Under +203 ,2.07,1.95,Atlanta Hawks,Brooklyn Nets,"Thursday, 23 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-brooklyn-nets-xSjYGhQe/
68,Asian handicap -6.5 ,2.0,2.0,Over/Under +214 ,1.98,1.98,Houston Rockets,Dallas Mavericks,"Wednesday, 22 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-dallas-mavericks-tOFMoAUg/
69,Asian handicap -5 ,2.02,1.97,Over/Under +193.5 ,1.97,1.98,Toronto Raptors,Washington Wizards,"Wednesday, 22 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/toronto-raptors-washington-wizards-zNM2WXPr/
70,Asian handicap -11 ,2.07,1.96,Over/Under +205.5 ,2.03,1.96,Cleveland Cavaliers,Boston Celtics,"Wednesday, 22 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-boston-celtics-Sf6dbmEa/
71,Asian handicap -13 ,2.02,1.98,Over/Under +206.5 ,1.96,2.02,Golden State Warriors,New Orleans Pelicans,"Tuesday, 21 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-new-orleans-pelicans-tv4p1kUt/
72,Asian handicap -7.5 ,2.08,1.93,Over/Under +190.5 ,1.97,1.96,Chicago Bulls,Milwaukee Bucks,"Tuesday, 21 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-milwaukee-bucks-GIkxGCu2/
73,Asian handicap -1.5 ,2.07,1.95,Over/Under +207.5 ,2.13,1.94,Los Angeles Clippers,San Antonio Spurs,"Monday, 20 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-san-antonio-spurs-jynw7K02/
74,Asian handicap -5.5 ,1.96,2.05,Over/Under +190 ,1.94,2.06,Memphis Grizzlies,Portland Trail Blazers,"Monday, 20 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-portland-trail-blazers-WC8Zr8EC/
75,Asian handicap -11 ,2.0,1.94,Over/Under +205 ,1.97,1.99,Atlanta Hawks,Brooklyn Nets,"Monday, 20 Apr  2015, 00:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/atlanta-hawks-brooklyn-nets-KhyI5A4S/
76,Asian handicap -11.5 ,2.07,1.96,Over/Under +204.5 ,2.0,2.03,Cleveland Cavaliers,Boston Celtics,"Sunday, 19 Apr  2015, 22:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-boston-celtics-vwIl0lSk/
77,Asian handicap -5.5 ,2.05,1.95,Over/Under +212.5 ,2.11,1.95,Houston Rockets,Dallas Mavericks,"Sunday, 19 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-dallas-mavericks-2XGInjFm/
78,Asian handicap -8 ,2.05,1.98,Over/Under +186 ,2.0,1.98,Chicago Bulls,Milwaukee Bucks,"Sunday, 19 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-milwaukee-bucks-YaHha8sd/
79,Asian handicap -12 ,2.05,1.93,Over/Under +205 ,1.98,1.98,Golden State Warriors,New Orleans Pelicans,"Saturday, 18 Apr  2015, 22:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-new-orleans-pelicans-CjGdbSd2/
80,Asian handicap -4 ,2.05,1.98,Over/Under +194.5 ,1.97,1.96,Toronto Raptors,Washington Wizards,"Saturday, 18 Apr  2015, 19:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/toronto-raptors-washington-wizards-QZDp1UCq/
81,Asian handicap -11.5 ,2.07,1.95,Over/Under +215.5 ,2.06,1.95,Golden State Warriors,Denver Nuggets,"Thursday, 16 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-denver-nuggets-8v10jfbj/
82,Asian handicap -3 ,2.08,1.89,Over/Under +205.5 ,2.07,1.93,Los Angeles Lakers,Sacramento Kings,"Thursday, 16 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-lakers-sacramento-kings-QFBeizqp/
83,Asian handicap +2.5 ,2.0,2.02,Over/Under +184.5 ,1.99,1.97,Memphis Grizzlies,Indiana Pacers,"Thursday, 16 Apr  2015, 04:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/memphis-grizzlies-indiana-pacers-YHWGbIjA/
84,Asian handicap -9 ,2.02,1.95,Over/Under +203.5 ,2.02,1.99,Brooklyn Nets,Orlando Magic,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/brooklyn-nets-orlando-magic-n9OTxyUj/
85,Asian handicap -5.5 ,2.04,2.05,Over/Under +198 ,1.97,2.0,Chicago Bulls,Atlanta Hawks,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/chicago-bulls-atlanta-hawks-O6PTeGzT/
86,Asian handicap -7.5 ,2.08,1.93,Over/Under +192 ,1.97,1.99,Cleveland Cavaliers,Washington Wizards,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/cleveland-cavaliers-washington-wizards-8IPPwHEp/
87,Asian handicap -7 ,1.93,2.18,Over/Under +208.5 ,1.98,1.98,Dallas Mavericks,Portland Trail Blazers,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/dallas-mavericks-portland-trail-blazers-fXKPddLM/
88,Asian handicap -11.5 ,1.99,1.96,Over/Under +193.5 ,1.98,1.95,Houston Rockets,Utah Jazz,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/houston-rockets-utah-jazz-GtMLcx6G/
89,Asian handicap -6 ,1.98,2.04,Over/Under +198.5 ,1.96,2.02,Milwaukee Bucks,Boston Celtics,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/milwaukee-bucks-boston-celtics-KESCaby4/
90,Asian handicap +14 ,2.04,1.95,Over/Under +211 ,2.06,1.95,Minnesota Timberwolves,Oklahoma City Thunder,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/minnesota-timberwolves-oklahoma-city-thunder-QiT80vMc/
91,Asian handicap +5.5 ,2.0,1.98,Over/Under +193 ,1.96,2.0,New Orleans Pelicans,San Antonio Spurs,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-orleans-pelicans-san-antonio-spurs-n1U41K6i/
92,Asian handicap +8.5 ,1.96,2.02,Over/Under +193 ,2.0,1.96,New York Knicks,Detroit Pistons,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/new-york-knicks-detroit-pistons-jwwbrc6T/
93,Asian handicap -1.5 ,2.06,1.96,Over/Under +192.5 ,1.98,1.97,Philadelphia 76ers,Miami Heat,"Thursday, 16 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/philadelphia-76ers-miami-heat-xzZgqwiN/
94,Asian handicap -10.5 ,1.97,1.99,Over/Under +194 ,2.04,2.01,Toronto Raptors,Charlotte Hornets,"Thursday, 16 Apr  2015, 02:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/toronto-raptors-charlotte-hornets-MNU2ie0s/
95,Asian handicap +9.5 ,1.91,2.17,Over/Under +207 ,2.08,1.95,Phoenix Suns,Los Angeles Clippers,"Wednesday, 15 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/phoenix-suns-los-angeles-clippers-fBqkpJyH/
96,Asian handicap -8 ,2.05,2.05,Over/Under +192 ,2.05,1.95,Indiana Pacers,Washington Wizards,"Wednesday, 15 Apr  2015, 03:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/indiana-pacers-washington-wizards-GKpooaMA/
97,Asian handicap -1 ,1.96,2.0,Over/Under +206.5 ,2.04,1.95,Boston Celtics,Toronto Raptors,"Wednesday, 15 Apr  2015, 02:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/boston-celtics-toronto-raptors-KErydyhQ/
98,Asian handicap -8 ,2.06,1.94,Over/Under +196.5 ,2.07,1.95,Golden State Warriors,Memphis Grizzlies,"Tuesday, 14 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/golden-state-warriors-memphis-grizzlies-notsnu74/
99,Asian handicap -17.5 ,2.03,2.06,Over/Under +216.5 ,2.0,2.16,Los Angeles Clippers,Denver Nuggets,"Tuesday, 14 Apr  2015, 05:30",https://www.oddsportal.com/basketball/usa/nba-2014-2015/los-angeles-clippers-denver-nuggets-8fswmLib/
100,Asian handicap -3.5 ,2.0,1.98,Over/Under +208 ,2.14,1.95,Sacramento Kings,Los Angeles Lakers,"Tuesday, 14 Apr  2015, 05:00",https://www.oddsportal.com/basketball/usa/nba-2014-2015/sacramento-kings-los-angeles-lakers-QViYm1xh/
