,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
46,2.5,1.94,2.06,168.0,2.08,1.93,Barcelona,Real Madrid,"Thursday, 17 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-real-madrid-IkbGjJAl/
47,4.5,2.03,1.96,145.0,1.94,2.03,Panathinaikos,Lokomotiv Kuban,"Thursday, 17 Mar  2016, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-lokomotiv-kuban-QiJyb1IE/
48,-11.0,1.96,2.05,150.0,2.05,1.98,Fenerbahce,Darussafaka,"Thursday, 17 Mar  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-darussafaka-KEIucLXK/
49,3.5,1.93,2.05,176.0,1.94,1.97,CSKA Moscow,Baskonia,"Thursday, 17 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-saski-baskonia-b5HqdumR/
50,3.5,1.93,2.05,176.0,1.94,1.97,CSKA Moscow,Baskonia,"Thursday, 17 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-cska-moscow-r1BrDC3e/
51,3.5,2.06,1.95,166.0,2.11,1.91,Baskonia,Lokomotiv Kuban,"Sunday, 15 May  2016, 18:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-lokomotiv-kuban-QP0mCWI1/
52,6.5,2.02,1.97,155.0,2.0,2.0,Fenerbahce,Baskonia,"Friday, 13 May  2016, 22:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-saski-baskonia-drUay9zk/
53,-7.0,2.06,1.97,159.0,2.0,2.02,CSKA Moscow,Lokomotiv Kuban,"Friday, 13 May  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-lokomotiv-kuban-KAOL0cLH/
54,2.5,1.9,2.18,146.0,2.03,1.95,Lokomotiv Kuban,Barcelona,"Tuesday, 26 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-barcelona-Uit5KlU0/
55,7.5,2.02,1.96,146.0,2.07,1.91,Barcelona,Lokomotiv Kuban,"Thursday, 21 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-lokomotiv-kuban-bVGchobb/
56,7.5,1.94,2.0,145.0,2.0,1.96,Barcelona,Lokomotiv Kuban,"Tuesday, 19 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-lokomotiv-kuban-Ozg298gH/
57,5.5,1.91,2.13,160.0,2.02,2.01,Real Madrid,Fenerbahce,"Tuesday, 19 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-fenerbahce-Yo0kCA9b/
58,7.5,2.02,1.92,152.0,2.01,1.98,Panathinaikos,Baskonia,"Tuesday, 19 Apr  2016, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-saski-baskonia-jNffBUO4/
59,5.5,2.02,2.01,16.0,1.99,1.98,Crvena zvezda mts,CSKA Moscow,"Monday, 18 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-cska-moscow-UDgbAlvB/
60,4.5,2.04,1.95,154.0,1.95,2.11,Baskonia,Panathinaikos,"Friday, 15 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-panathinaikos-lbbwFCPu/
61,2.5,1.99,2.02,144.0,2.06,1.91,Lokomotiv Kuban,Barcelona,"Friday, 15 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-barcelona-fe1oDjfh/
62,3.5,1.92,2.11,157.0,1.98,2.02,Fenerbahce,Real Madrid,"Thursday, 14 Apr  2016, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-real-madrid-OzXWgTgU/
63,7.5,2.04,2.06,165.0,2.13,1.96,CSKA Moscow,Crvena zvezda mts,"Thursday, 14 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-crvena-zvezda-mts-0Y1sEWvn/
64,3.5,2.11,1.9,151.0,2.03,1.95,Baskonia,Panathinaikos,"Wednesday, 13 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-panathinaikos-xKUKdV9B/
65,3.5,1.94,2.0,144.0,1.97,2.03,Lokomotiv Kuban,Barcelona,"Wednesday, 13 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-barcelona-ppYSf9vO/
66,3.5,1.92,2.03,161.0,1.95,2.02,Fenerbahce,Real Madrid,"Tuesday, 12 Apr  2016, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-real-madrid-feuGcBf5/
67,7.5,1.96,2.02,165.0,2.11,1.9,CSKA Moscow,Crvena zvezda mts,"Tuesday, 12 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-crvena-zvezda-mts-GATOekPH/
68,,,,,,,Olympiakos,CSKA Moscow,,https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-cska-moscow-jyYDe5ho/
69,1.0,2.01,2.0,152.0,1.98,1.95,Unicaja,Fenerbahce,"Friday, 08 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-fenerbahce-h0hw27FH/
70,3.5,1.93,2.08,157.0,2.0,1.97,Cedevita,Crvena zvezda mts,"Friday, 08 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-crvena-zvezda-mts-ITpR49Vb/
71,2.5,1.95,2.03,149.0,2.01,1.97,Darussafaka,Lokomotiv Kuban,"Friday, 08 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-lokomotiv-kuban-0hzW3Tp5/
72,6.5,2.0,2.05,169.0,2.0,2.01,Real Madrid,Khimki M.,"Thursday, 07 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-khimki-m-lSon0opU/
73,5.5,1.99,2.03,158.0,1.98,1.98,Bamberg,Baskonia,"Thursday, 07 Apr  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-saski-baskonia-Wjis1RUN/
74,2.5,1.96,2.04,156.0,1.92,2.03,Anadolu Efes,Panathinaikos,"Thursday, 07 Apr  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-panathinaikos-bwgZ2m0B/
75,8.5,1.95,2.02,153.0,2.07,1.96,Zalgiris Kaunas,Barcelona,"Thursday, 07 Apr  2016, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-barcelona-4vMeKlVo/
76,6.5,1.95,2.03,154.0,2.01,1.97,Panathinaikos,Cedevita,"Friday, 01 Apr  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-cedevita-46Mc3dff/
77,3.5,1.91,2.05,167.0,2.1,1.95,Baskonia,Real Madrid,"Friday, 01 Apr  2016, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-real-madrid-WCrF7Bot/
78,2.5,2.02,2.0,157.0,1.91,2.04,Fenerbahce,Anadolu Efes,"Friday, 01 Apr  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-anadolu-efes-IVy30fvD/
79,0.5,1.94,2.12,168.0,2.16,1.91,CSKA Moscow,Zalgiris Kaunas,"Friday, 01 Apr  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-zalgiris-kaunas-A3sJ6V0n/
80,9.5,1.95,2.06,150.0,1.95,2.02,Barcelona,Bamberg,"Thursday, 31 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-brose-bamberg-WYu7aEgJ/
81,8.5,2.02,1.95,150.0,1.95,2.03,Crvena zvezda mts,Darussafaka,"Thursday, 31 Mar  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-darussafaka-pIwe2G90/
82,-1.0,1.95,2.02,153.0,2.08,1.95,Khimki M.,Olympiakos,"Thursday, 31 Mar  2016, 20:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-olympiakos-piraeus-vwnN5kGh/
83,3.5,2.08,1.91,148.0,1.97,2.0,Lokomotiv Kuban,Unicaja,"Thursday, 31 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-unicaja-O8xa1zP6/
84,9.5,1.97,2.04,154.0,1.94,2.01,Anadolu Efes,Unicaja,"Friday, 25 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-unicaja-p2kXnyAD/
85,3.5,2.06,1.95,156.0,2.05,1.92,Olympiakos,Real Madrid,"Friday, 25 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-real-madrid-WhOk5IPs/
86,8.5,1.95,1.97,158.0,1.94,1.99,Cedevita,Fenerbahce,"Friday, 25 Mar  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-fenerbahce-On1Olcu1/
87,7.0,1.93,2.06,16.0,2.08,1.93,Zalgiris Kaunas,Khimki M.,"Friday, 25 Mar  2016, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-khimki-m-QFNg4xul/
88,6.5,1.92,2.07,16.0,2.07,1.93,Bamberg,CSKA Moscow,"Thursday, 24 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-cska-moscow-C8sJAv2K/
89,3.5,1.92,2.06,147.0,1.98,1.95,Darussafaka,Panathinaikos,"Thursday, 24 Mar  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-panathinaikos-6BjTmHf7/
90,0.5,1.98,1.99,14.0,2.02,1.94,Lokomotiv Kuban,Crvena zvezda mts,"Thursday, 24 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-crvena-zvezda-mts-YHrFBKnE/
91,1.0,2.0,2.03,15.0,1.95,1.96,Baskonia,Barcelona,"Wednesday, 23 Mar  2016, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-barcelona-fXWN9bHQ/
92,6.5,1.95,2.17,149.0,1.96,1.98,Olympiakos,Zalgiris Kaunas,"Friday, 18 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-zalgiris-kaunas-CCcKkwQf/
93,3.5,2.08,1.91,15.0,1.97,1.98,Unicaja,Crvena zvezda mts,"Friday, 18 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-crvena-zvezda-mts-ClFXbs38/
94,4.5,2.03,1.98,159.0,1.98,1.97,Anadolu Efes,Cedevita,"Friday, 18 Mar  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-cedevita-AqykzbQ7/
95,1.5,2.0,2.05,159.0,2.02,1.95,Bamberg,Khimki M.,"Thursday, 17 Mar  2016, 23:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-khimki-m-vaaCiaer/
96,2.5,1.94,2.06,168.0,2.08,1.93,Barcelona,Real Madrid,"Thursday, 17 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-real-madrid-IkbGjJAl/
97,4.5,2.03,1.96,145.0,1.94,2.03,Panathinaikos,Lokomotiv Kuban,"Thursday, 17 Mar  2016, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/panathinaikos-lokomotiv-kuban-QiJyb1IE/
98,-11.0,1.96,2.05,150.0,2.05,1.98,Fenerbahce,Darussafaka,"Thursday, 17 Mar  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-darussafaka-KEIucLXK/
99,3.5,1.93,2.05,176.0,1.94,1.97,CSKA Moscow,Baskonia,"Thursday, 17 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cska-moscow-saski-baskonia-b5HqdumR/
100,2.5,1.9,2.21,167.0,2.09,1.94,Barcelona,CSKA Moscow,"Friday, 11 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-cska-moscow-bROww0tk/
101,1.5,1.93,2.03,147.0,1.98,1.97,Crvena zvezda mts,Panathinaikos,"Friday, 11 Mar  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-panathinaikos-pKr3q23L/
102,1.5,2.08,1.99,153.0,1.98,1.95,Darussafaka,Anadolu Efes,"Friday, 11 Mar  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/darussafaka-anadolu-efes-6TqaprlF/
103,9.5,1.92,2.1,166.0,2.09,1.93,Zalgiris Kaunas,Real Madrid,"Friday, 11 Mar  2016, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-real-madrid-WhxoyvB1/
104,3.5,1.99,1.98,163.0,2.0,2.12,Baskonia,Khimki M.,"Thursday, 10 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/saski-baskonia-khimki-m-xINsxKee/
105,3.5,1.93,2.05,147.0,2.1,1.91,Bamberg,Olympiakos,"Thursday, 10 Mar  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/brose-bamberg-olympiakos-piraeus-G2ZYwtRr/
106,1.5,2.06,1.91,15.0,2.05,1.92,Cedevita,Unicaja,"Thursday, 10 Mar  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-unicaja-lhkfoOY8/
107,3.5,1.96,1.99,149.0,1.96,2.03,Lokomotiv Kuban,Fenerbahce,"Thursday, 10 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/lokomotiv-kuban-fenerbahce-vsr7rMIR/
108,7.5,2.02,2.0,151.0,1.98,1.97,Olympiakos,Baskonia,"Friday, 04 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/olympiakos-piraeus-saski-baskonia-db28NKt2/
109,0.5,2.05,1.92,154.0,1.99,2.0,Fenerbahce,Crvena zvezda mts,"Friday, 04 Mar  2016, 20:30",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/fenerbahce-crvena-zvezda-mts-O8AeQMdq/
110,1.5,1.98,2.07,153.0,2.0,1.95,Zalgiris Kaunas,Bamberg,"Friday, 04 Mar  2016, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/zalgiris-kaunas-brose-bamberg-A1jjn4J2/
111,2.5,2.0,1.94,155.0,2.05,1.95,Anadolu Efes,Lokomotiv Kuban,"Thursday, 03 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/anadolu-efes-lokomotiv-kuban-hQJPVrZL/
112,3.5,1.9,2.1,145.0,2.01,1.92,Unicaja,Panathinaikos,"Thursday, 03 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/unicaja-panathinaikos-WGITU2lS/
113,1.5,1.95,2.06,150.0,2.03,1.96,Cedevita,Darussafaka,"Thursday, 03 Mar  2016, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/cedevita-darussafaka-A1UKWOJF/
114,1.5,1.98,2.03,164.0,2.1,1.9,Khimki M.,Barcelona,"Thursday, 03 Mar  2016, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/khimki-m-barcelona-2a9aPtCk/
115,1.5,2.05,2.0,176.0,2.06,2.0,Real Madrid,CSKA Moscow,"Wednesday, 02 Mar  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/real-madrid-cska-moscow-pOb4O0Re/
116,4.5,2.0,2.0,147.0,2.1,1.91,Barcelona,Olympiakos,"Friday, 26 Feb  2016, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/barcelona-olympiakos-piraeus-OpS8ZQZd/
117,2.5,2.0,2.0,156.0,2.04,1.95,Crvena zvezda mts,Anadolu Efes,"Friday, 26 Feb  2016, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2015-2016/crvena-zvezda-mts-anadolu-efes-juOPC3Sq/
