,AH,AH_Home,AH_Away,OU,Over,Under,Home_name,Away_name,Date,URL
252,2.0,2.01,1.99,16.0,2.0,1.97,Anadolu Efes,Panathinaikos,"Thursday, 16 Nov  2017, 19:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/anadolu-efes-panathinaikos-dWT9spHs/
253,6.5,1.92,2.09,164.0,2.02,1.94,Khimki M.,Maccabi Tel Aviv,"Thursday, 16 Nov  2017, 19:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/khimki-m-maccabi-tel-aviv-Q5YDt4Wm/
254,8.5,2.04,2.01,154.0,1.96,1.95,Valencia,Olimpia Milano,"Wednesday, 15 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/valencia-milan-fRZUyRSS/
255,2.5,1.92,2.02,157.0,2.06,1.91,Bamberg,Barcelona,"Wednesday, 15 Nov  2017, 21:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/brose-bamberg-barcelona-04zRx7DM/
256,8.0,1.94,2.05,164.0,2.0,1.96,Crvena zvezda mts,CSKA Moscow,"Wednesday, 15 Nov  2017, 20:00",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/crvena-zvezda-mts-cska-moscow-WnRdXpyp/
257,8.5,1.94,2.02,145.0,2.02,2.0,Fenerbahce,Olympiakos,"Wednesday, 15 Nov  2017, 19:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/fenerbahce-olympiakos-piraeus-EBG1W4jj/
258,1.5,2.06,2.01,151.0,1.99,1.98,Unicaja,Zalgiris Kaunas,"Tuesday, 14 Nov  2017, 21:45",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/unicaja-zalgiris-kaunas-QorEu9T3/
259,4.0,2.01,2.08,16.0,2.09,1.97,Baskonia,Real Madrid,"Tuesday, 14 Nov  2017, 21:30",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/saski-baskonia-real-madrid-WOrAtkEc/
260,5.5,2.09,2.0,157.0,2.02,1.93,Panathinaikos,Khimki M.,"Tuesday, 14 Nov  2017, 21:15",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/panathinaikos-khimki-m-4xsIvTrA/
261,5.5,2.09,2.01,164.0,2.02,1.98,Maccabi Tel Aviv,Anadolu Efes,"Tuesday, 14 Nov  2017, 21:05",https://www.oddsportal.com/basketball/europe/euroleague-2017-2018/maccabi-tel-aviv-anadolu-efes-MDyNwmbG/
